¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(437.32, 15.10, 251.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740206
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423426
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672912
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94299
²(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236976
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558126
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910355
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867959
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326799
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823335
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36879
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98009
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66986
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45411
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35343
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3951
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63136
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17869
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85108
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.35825
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.32849
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.30169
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.27785
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.25693
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.23893
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.22382
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.21161
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.20228
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607054
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790765
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987842
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199769
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429466
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67972
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950386
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245039
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566954
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463735
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87941
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339468
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837952
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38508
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99844
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69062
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47781
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38078
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42689
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66856
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23801
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92313
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.40989
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.38001
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.35311
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.32917
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.30817
¡(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.29008
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.27491
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.26262
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.25324
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612152
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796225
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993707
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206081
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435553
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686594
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957854
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253181
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57587
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474201
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890994
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352323
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852745
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40167
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01703
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71169
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50186
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40848
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45921
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70626
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27056
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99652
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.46472
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.43473
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.40772
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.38367
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.36257
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.3444
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.32915
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.31681
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.30735
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617301
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801741
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99963
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212456
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441933
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693534
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965395
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261405
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105559
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484777
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902649
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365268
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867771
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41844
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03595
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73311
´(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52627
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43662
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49201
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74442
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26927
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07122
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.5228
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.49268
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.46556
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.4414
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.4202
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.40195
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.38661
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.37419
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.36467
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622499
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807312
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005611
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218897
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448885
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700539
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973009
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269708
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115246
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49547
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914455
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378384
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883024
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43546
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05511
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75478
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55104
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46518
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5253
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76658
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26841
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14721
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.58417
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.55392
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.52667
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.5024
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.48109
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.46274
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.44732
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.43482
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.42524
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627748
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812935
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011652
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225399
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455906
·(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707609
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980692
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777695
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125095
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506239
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926365
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391579
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898465
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45274
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07448
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77681
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57618
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49418
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5591
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78719
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26806
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22457
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.64888
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.61849
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.59111
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.56672
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.5453
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.52685
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.51134
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.49876
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.4891
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633046
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818613
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017751
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231966
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462995
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714744
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988449
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786748
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134981
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517145
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938362
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404909
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914095
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47021
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09418
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79908
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60168
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52359
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59339
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82925
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26815
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30325
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.71699
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.68645
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.65893
´(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.63441
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.61288
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.59432
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.57871
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.56604
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.55631
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638392
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824343
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023905
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238594
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47015
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721942
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476537
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795885
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144945
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528132
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950501
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418383
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929961
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48795
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11413
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8217
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62753
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55341
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62815
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87214
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26868
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33872
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.78855
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.75785
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.73018
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.70553
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.68387
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.6652
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.64949
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.63674
(437.60, 15.00, 251.24) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.62692
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643788
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830126
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030117
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245283
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477373
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729202
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484998
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805081
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155066
(437.60, 15.00, 251.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539212
