¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(401.41, 12.35, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003747
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05377
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863574
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13144
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422211
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738948
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085163
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50234
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962939
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373357
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859415
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42286
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03784
§(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65235
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31743
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11711
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23476
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83261
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63805
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06417
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850292
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117069
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40661
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721883
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066479
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482262
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952507
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368168
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856438
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41735
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02137
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65576
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32329
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12456
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22068
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80323
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75976
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06024
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83701
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102643
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390916
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704782
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047731
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461984
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929826
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362906
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853287
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40078
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00466
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65929
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32982
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13199
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2005
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77643
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88525
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02385
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821148
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088173
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375175
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687609
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028956
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441494
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90691
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357731
¤(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849973
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38422
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98768
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66285
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33631
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13935
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17966
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75579
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01464
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98301
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804371
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07367
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359429
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670413
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010102
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4208
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883787
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352473
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845188
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36755
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9704
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66649
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34275
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14667
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15818
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73349
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14812
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9378
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787554
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059114
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343582
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65313
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991189
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39992
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860432
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347265
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830203
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35091
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95282
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67021
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34913
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14871
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13608
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70955
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29806
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88831
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770668
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044506
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327702
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635845
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972298
¡(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378812
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83689
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341994
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815185
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33417
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.935
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67395
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35552
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13709
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1134
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.684
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45674
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83651
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753746
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027649
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311814
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618482
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95329
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357533
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813171
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322786
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800154
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31747
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91687
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66338
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36183
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12555
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09006
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65692
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61917
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80566
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736756
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009171
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295888
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601135
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934307
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336063
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789197
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29043
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785086
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30073
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89851
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64238
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3681
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11416
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08082
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62819
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7873
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76999
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719684
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990636
°(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279893
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583739
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915249
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31444
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765092
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257134
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769957
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28392
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87989
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62108
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.364
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10284
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07133
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59798
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96133
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72958
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702597
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972043
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263927
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566302
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896205
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292658
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740777
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223817
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754893
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26713
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86101
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59949
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35409
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09171
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06146
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56618
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10983
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68447
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685454
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953422
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244901
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54884
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877103
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270685
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716313
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190498
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739738
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25033
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84192
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57763
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34432
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08067
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05123
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53292
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06249
¦(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6176
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668272
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934743
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224538
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531358
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248583
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689399
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157161
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706797
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2335
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82257
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55551
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33463
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06976
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04062
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49821
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02427
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56499
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651025
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91604
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204158
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513865
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838893
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226324
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659466
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123854
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66765
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21668
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.803
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53289
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31091
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05902
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02968
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46201
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9906
(402.49, 12.36, 331.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51843
