¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(425.20, 9.59, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819234
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67469
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66973
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97887
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93024
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202312
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495097
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810852
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208289
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679487
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19596
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7263
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81408
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26506
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97076
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72844
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78082
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939517
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212317
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505842
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831826
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26319
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740436
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27111
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85407
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18907
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35956
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03771
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78363
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83895
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948839
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222346
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516625
‚(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881858
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318463
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801774
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3396
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94159
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58439
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45774
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14256
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87599
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89787
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958219
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232409
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531243
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93218
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374096
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86358
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40864
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95698
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00153
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2598
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24965
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91547
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99364
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967623
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242508
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577231
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982777
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430054
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925793
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47818
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95861
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15482
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06527
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32672
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96171
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0971
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977036
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252625
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623385
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033615
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486357
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988383
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5292
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96037
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31727
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.881
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49674
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05671
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18149
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986514
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292239
ƒ(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669752
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08477
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54298
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0514
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53096
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96227
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48412
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06288
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69586
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15305
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21774
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995984
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334673
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716351
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13612
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599878
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11481
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53284
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96434
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65547
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24992
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45315
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25072
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25509
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025027
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377254
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763141
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187742
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657102
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13735
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53485
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97458
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83143
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47125
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4987
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29938
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29355
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064082
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419967
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81011
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239599
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714623
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13934
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53702
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0352
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01226
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79269
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18963
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19011
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33311
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103185
ƒ(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46283
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857224
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291656
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772405
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14147
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53929
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09095
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88381
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62016
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44884
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73047
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142432
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50583
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904526
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343929
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776003
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14366
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54172
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1416
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58071
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55274
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08023
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83249
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01239
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36947
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181756
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548897
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951979
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396385
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778191
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14602
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54425
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18701
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85521
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24194
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64715
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28159
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26108
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54315
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221171
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592135
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999574
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43955
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780458
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14848
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54693
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22704
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56746
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94204
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33437
‡(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75889
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49192
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83537
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36813
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260606
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635447
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047297
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441785
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782867
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15108
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54974
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68391
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28957
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65263
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0327
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43081
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95542
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0711
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42492
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300163
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678848
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095142
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444109
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785358
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15377
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55266
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96612
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02051
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37316
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74152
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12723
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53143
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31295
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6603
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35921
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339741
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722296
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129426
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446525
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787995
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15662
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55576
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40297
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60221
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13305
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46717
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83438
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22602
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64201
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88044
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41398
„(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361948
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746233
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134825
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45219
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793865
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16282
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56223
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40117
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60014
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10017
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43303
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78072
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14416
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04078
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27612
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85931
