¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79795
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.596084
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.725528
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.863222
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009951
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.166962
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335322
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514863
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707791
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915621
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140109
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385152
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651395
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941888
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260046
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605753
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985455
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406283
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528578
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1019
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75032
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47616
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28896
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22781
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31517
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59261
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12317
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99003
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28036
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84629
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.59452
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.723867
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.861455
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00807
·(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164852
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333078
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512458
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705205
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912835
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137098
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381694
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647632
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937778
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255542
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600924
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980119
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014312
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52431
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09709
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74486
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46166
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27235
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20853
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30369
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57899
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10674
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96981
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09832
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53415
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.593069
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.722327
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.859818
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006324
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162881
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330993
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510221
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702801
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910244
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134298
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378461
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644115
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933938
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25133
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596429
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554297
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010921
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520517
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09283
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74002
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44799
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25661
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19101
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29338
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56673
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09197
®(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95167
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9221
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15955
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.591732
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.720908
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.858309
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004715
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161052
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329063
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508154
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700579
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907848
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13171
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375453
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640841
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930364
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247412
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592271
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551656
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00795
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517216
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08907
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72953
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43501
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24174
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18455
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28427
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55591
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07889
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93554
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75151
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7999
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8007
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.590509
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.719609
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.856927
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.003244
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.159445
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327292
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506253
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698537
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905649
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129334
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372671
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637814
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927058
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243787
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138401
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549357
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005394
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514386
¾(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08587
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71883
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42282
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22777
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17901
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27629
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54645
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06747
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92154
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58642
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45443
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39245
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.5894
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718433
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.855676
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00191
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15802
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325678
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504523
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696679
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903646
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12717
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370112
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635032
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924019
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770822
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136711
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547467
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003287
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511992
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08321
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70879
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4114
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21466
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1744
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26947
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53835
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05773
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89914
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42665
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12236
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00107
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.588406
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.717377
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.854552
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000714
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156743
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324221
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502962
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901838
Ş(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125216
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36778
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632493
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428571
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765907
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135331
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545925
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001595
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510117
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08077
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69941
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40074
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20243
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17073
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26386
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53167
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00145
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78696
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27842
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80302
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62569
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.587524
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716441
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.853557
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.999654
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155612
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322921
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501569
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693503
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900225
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123473
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365671
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115386
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424631
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762542
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134295
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544798
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000347
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508708
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07302
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69068
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39085
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19413
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16798
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25934
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52632
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93011
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67811
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15586
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5717
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26538
Ë(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.586757
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.715626
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.852691
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998731
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154627
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321779
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500344
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692187
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898808
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121942
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831613
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114861
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423774
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761922
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133635
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544038
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999518
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507761
(419.61, 8.44, 365.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06587
