¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.934391
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18778
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46704
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068209
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281574
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511497
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76112
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03576
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334803
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661587
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019533
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412036
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837818
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307847
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.832232
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43571
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12712
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9171
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80035
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82436
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08111
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7433
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62579
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.12023
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54691
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067871
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281209
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511103
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76089
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035511
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334531
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66129
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019328
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411808
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837237
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3072
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831506
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43436
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12557
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9158
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79844
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82036
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07634
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74127
€(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62364
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15698
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62686
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067525
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280838
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510702
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760634
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035235
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334229
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660958
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01909
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411547
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836649
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306545
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830774
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43294
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12395
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91444
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79652
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81665
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20959
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88955
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82456
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.19424
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7069
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06717
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280455
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510291
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760351
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034925
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333891
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66059
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01882
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411247
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836052
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305882
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830029
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43145
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12226
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91296
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79458
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9663
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38523
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09889
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95212
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23201
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78699
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066809
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280066
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509871
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760039
ÿ(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034587
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333523
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660185
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018518
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410913
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835448
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305209
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82928
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4299
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1205
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91093
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79262
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12443
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56293
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30386
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51986
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27029
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.86712
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066463
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27967
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509441
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759702
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03422
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333122
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659747
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018076
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410544
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834838
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304531
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828518
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42829
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11866
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90882
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6361
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28566
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7444
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50673
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24004
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.30907
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94728
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066179
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279264
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509004
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759336
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033823
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332689
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659272
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017553
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410141
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834219
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303843
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827749
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42662
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11675
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90663
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63504
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45008
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92974
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.714
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30662
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.345
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065891
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278849
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508558
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758943
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033397
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332222
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658762
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016994
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409702
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833593
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303146
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826971
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42488
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11478
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70625
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63396
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61772
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11906
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37727
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37429
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36524
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065598
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278429
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508103
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758523
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03294
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331724
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658216
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016395
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409225
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832961
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302444
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826186
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42309
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11273
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7053
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63291
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78871
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31242
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09825
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44306
‰(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38535
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065303
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277999
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50764
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758077
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032454
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331194
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657638
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015758
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408719
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832323
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301735
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825391
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42123
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86802
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70439
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63182
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96309
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50996
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02401
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51292
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40533
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065005
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277563
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507169
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757603
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031939
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330635
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657022
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015082
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408174
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831678
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301016
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824586
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41931
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86631
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70346
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63075
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14093
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44026
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06422
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56673
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85777
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064704
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277119
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50669
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757104
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031396
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33004
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656374
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014368
œ(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407595
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831025
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300289
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823774
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12207
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86452
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70252
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62968
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23944
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1563
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10529
(338.00, 7.50, 334.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6026
