¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.597088
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23316
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68211
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.71203
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.66681
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.63728
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.52705
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.50669
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.35557
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.34062
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.32827
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.31853
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.31138
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.30682
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.30484
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.30544
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.30863
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513711
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73765
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978631
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203118
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52737
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867445
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241022
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65895
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252791
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917873
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02994
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06859
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91315
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88706
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97053
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26723
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72261
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4672
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.81286
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.78599
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.64492
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.62442
­(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.4723
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.45725
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.44482
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.43502
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.42783
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.42324
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.42125
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.42187
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.42508
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514904
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738949
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962938
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183581
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520592
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860048
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232854
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655215
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248562
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916341
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96919
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07488
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9204
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89543
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99533
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30014
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76298
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51601
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65647
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32837
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 19.96078
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.78231
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.59324
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.5781
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.56559
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.55573
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.54849
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.54388
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.54188
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.54251
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.54575
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516123
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739523
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944908
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164284
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51374
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852509
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224556
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651009
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243721
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914264
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9081
µ(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08093
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92733
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90347
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01985
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32917
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80318
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56458
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71642
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.8283
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.81686
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.80825
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.71854
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.70329
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.69071
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.68077
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.67349
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.66885
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.66685
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.66748
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.67075
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517343
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722833
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927106
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145285
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501434
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844927
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216216
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646292
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238317
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911596
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84683
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08665
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93391
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9111
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04406
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35783
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84316
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.613
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77618
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.96176
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.9382
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.91739
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.84832
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.83296
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.82029
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.81029
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.80296
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.79829
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.79628
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.79693
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.80023
¡(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515706
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706348
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90955
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126526
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481733
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837229
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207725
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641084
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23234
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908384
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78536
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04663
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94017
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92453
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06794
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38616
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88299
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6612
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83574
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.09699
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.07326
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.05229
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.98271
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.96725
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.95449
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.94442
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.93704
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.93234
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.93032
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.93098
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.93431
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500442
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690109
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892232
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108033
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461805
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829459
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199171
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635365
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225808
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900817
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72366
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94537
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94613
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94022
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09153
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41408
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92259
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70918
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89503
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.23701
³(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.21311
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.19198
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.12187
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.10629
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.09344
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.0833
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.07587
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.07114
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.06911
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.06978
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.07315
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485363
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674086
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875146
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089765
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441616
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821575
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190548
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629204
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218769
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845163
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66183
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84302
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95175
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9555
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11475
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4416
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96197
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7569
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.1652
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.38198
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.35789
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.33661
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.51077
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.25025
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.2373
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.22709
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.21961
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.21485
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.21281
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.21349
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.21689
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470544
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65828
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858294
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071788
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421252
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813648
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181807
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622519
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211119
³(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790411
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59988
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73977
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95705
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97034
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13763
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46876
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00116
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80439
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.33787
(338.45, 6.89, 312.73) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.53206
