¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(325.85, 7.56, 366.67) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.05693
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161813
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558543
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010833
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516258
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08228
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73092
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47775
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33104
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30362
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49855
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93822
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80091
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.977
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.6355
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.61402
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.59535
Õ(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.5795
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.56644
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.55616
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.54867
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.54394
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.54199
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.5428
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954424
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16608
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38901
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620834
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869604
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150146
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45576
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789732
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155735
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552117
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003649
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508145
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07312
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72013
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46436
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3148
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28448
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47192
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90071
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75218
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91625
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.57012
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.54871
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53012
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.51432
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.50132
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.49108
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.48362
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.47892
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.47698
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.4778
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950946
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162122
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384742
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616447
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864866
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14533
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450553
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784094
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149698
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545705
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996475
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500051
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06397
ñ(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7093
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45092
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29857
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26542
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44521
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86316
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70371
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85588
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.50794
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.48661
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.46809
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.45235
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.4394
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.4292
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.42177
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.41709
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.41516
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.41599
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947448
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158171
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380483
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612109
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860177
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140527
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445361
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778465
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143704
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539307
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989305
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491976
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05484
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69844
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43744
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28236
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24641
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41843
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82556
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65549
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79587
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.44893
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.42767
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40921
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.39353
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.38062
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.37047
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.36306
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.3584
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35649
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35731
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943931
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154229
½(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376234
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607817
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855539
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135733
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440192
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772851
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137757
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532924
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982147
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48392
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04573
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68754
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42391
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26618
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22748
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39158
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78795
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60759
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73627
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.39303
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.37184
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35345
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.33782
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.32495
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31483
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30746
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30281
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30091
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30173
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940393
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150294
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371993
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603573
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850952
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130949
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435042
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767251
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131856
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526557
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974996
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475888
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03664
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67661
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41034
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25002
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20862
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36467
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75032
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55991
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67704
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.3402
å(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31907
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30073
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.28516
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.27233
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26225
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.2549
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.25028
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.24838
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.24921
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936838
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146369
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367763
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599376
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846417
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126176
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429912
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761664
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125997
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520208
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967856
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467878
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02757
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66566
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39672
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23389
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18983
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3377
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71267
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51258
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61819
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.29039
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26933
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.25105
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.23552
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.22273
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.21268
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20535
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20075
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.19886
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.1997
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933263
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142453
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36354
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595226
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841932
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121417
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424805
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756092
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120184
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513874
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960728
ñ(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459892
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01852
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65467
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38306
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21779
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17111
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31067
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67936
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4655
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55974
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.24357
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.22258
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20434
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.18885
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.1761
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.16608
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15878
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15419
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15232
(325.44, 7.53, 366.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15315
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929671
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138547
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359331
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591126
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837503
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116669
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419719
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750536
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114421
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507562
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953612
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451935
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00949
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64367
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36937
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20172
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15248
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28439
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64638
