¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(337.13, 7.53, 341.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817641
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.636892
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.636426
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.636802
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.63802
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.640079
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.836305
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.139939
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.133464
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.128064
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.123734
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.12047
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.118273
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.117139
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.117067
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.118057
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627994
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023771
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474188
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963037
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275652
ê(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.727887
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.699988
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.673429
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.252677
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.233323
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.17887
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.197732
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.181467
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.166206
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.151982
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.91702
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.916156
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.916176
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.917079
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.918866
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.921536
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.925097
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.118412
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.111957
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.106571
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.102254
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.099001
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.096809
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.095679
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.095607
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.096595
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.368074
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.34471
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.32234
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.300944
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.280506
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.261005
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.242427
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.224758
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.207983
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.192087
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.215862
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.274623
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.335531
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.148571
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.134391
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.121189
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.582059
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.757381
(337.02, 7.52, 342.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92883
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.286359
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.290343
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.105579
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.098069
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.091631
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.086262
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.081957
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.078714
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.076529
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.075401
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.075329
(337.02, 7.52, 342.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.076314
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347053
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567761
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805427
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06201
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339857
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64169
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970596
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293348
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618999
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939608
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286429
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662773
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21956
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96037
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74013
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27515
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45901
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18681
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87177
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81876
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21748
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347968
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568755
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806455
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063172
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341144
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643027
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972061
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280775
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605522
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926714
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272496
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647608
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.271
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01205
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72584
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25948
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44294
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17792
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8628
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8078
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20387
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348861
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569702
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807531
„(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064305
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34235
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644356
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969373
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268436
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592145
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914155
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25889
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63289
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32258
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06413
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71217
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2445
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42565
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16889
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85386
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79691
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19033
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349784
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570714
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808589
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065462
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34359
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645712
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958158
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256295
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579011
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901991
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245728
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64229
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37427
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11656
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69913
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23025
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40715
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15972
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84493
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78603
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17679
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350686
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571678
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809667
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066585
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344844
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647065
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947147
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244439
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566149
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890182
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232942
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686911
‡(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42607
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16938
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68677
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21672
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38738
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15041
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83605
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77523
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16333
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351616
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572649
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810726
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06773
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346074
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648409
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936373
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232768
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553522
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878723
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220527
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731525
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47795
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19176
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67504
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20383
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36644
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14096
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82723
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76442
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14989
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35252
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573655
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811741
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068865
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347307
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649773
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925767
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221365
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541151
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867582
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208511
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776238
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52992
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18156
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66393
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19166
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31414
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13134
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81838
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75367
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1365
è(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.507773
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.487341
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.467761
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.448993
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.431074
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.413928
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.397594
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.382036
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.367229
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.353166
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.339866
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.327267
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.315409
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.304256
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.293794
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.284019
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.274941
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.266522
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.25878
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.251714
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.245299
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.244159
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.26001
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.30111
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.414427
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.394742
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.37588
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.357844
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.340576
(336.92, 7.53, 343.31) (330.21, 1.33, 360.47) (0.81, 2.16, 0.81) Human 4.324099
