¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(393.44, 7.05, 360.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.326483
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21786
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407728
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610551
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827702
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060688
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317954
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418851
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498391
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581466
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667575
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75685
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849386
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945382
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044992
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148314
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255569
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367001
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482725
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602988
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728065
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858182
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993551
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134542
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281434
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569459
‚(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0645
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6152
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23141
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036054
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213862
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403448
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60598
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822786
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055432
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333859
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457157
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534575
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614752
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698953
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78903
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882465
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979337
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07988
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184192
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292456
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404953
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521816
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643276
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769598
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900977
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03774
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18017
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32859
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595995
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09385
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64789
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31315
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032424
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209977
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399312
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601568
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818066
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062721
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349874
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496639
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575024
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656209
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740327
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827496
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917858
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014517
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115996
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221329
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330729
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444309
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562344
„(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68502
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812634
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945406
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083582
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22753
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377489
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623879
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1247
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68225
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4521
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028879
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206231
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395329
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59729
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813498
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077559
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366018
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537422
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616774
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699011
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784171
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872465
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963945
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058829
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157226
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259838
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370308
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485074
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604352
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728309
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857262
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991463
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131102
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276618
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428237
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653099
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15707
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74528
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59622
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025469
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202607
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391446
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593156
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82566
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092543
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382294
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579421
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659832
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743122
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829407
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918856
‡(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011565
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107708
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207438
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310897
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418262
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529722
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647852
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773133
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903461
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039126
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180349
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327499
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480844
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683709
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19096
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87347
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74566
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022217
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199144
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387739
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591963
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839586
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107646
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398687
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62272
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704183
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788594
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876029
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966718
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060671
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158134
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259229
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364098
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473007
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586031
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703442
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825428
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952284
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088548
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23139
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380212
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535361
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71567
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23823
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00624
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90073
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019057
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195774
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384171
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604927
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853613
„(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122836
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415227
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667317
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749912
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835458
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924119
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016047
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111347
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210144
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312677
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419044
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529448
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644121
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76326
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887028
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01573
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149603
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288937
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434811
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591836
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75564
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35706
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14372
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016042
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192573
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386694
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61799
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867717
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138134
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431879
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713326
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797041
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883783
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973709
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066928
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163558
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263779
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36778
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475711
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587749
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704096
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824971
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950649
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081301
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217205
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358694
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50601
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659506
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835021
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47999
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28623
‡(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013142
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189504
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398907
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631153
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881928
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153581
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448639
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760683
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845613
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93358
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024818
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119352
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217433
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319108
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424643
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534163
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647887
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765998
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888728
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016316
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149012
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287067
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430792
