¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955208
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22002
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0452
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97796
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19457
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64822
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.733
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.43617
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.04113
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.03153
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.033
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.04155
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.07846
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.13088
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.1877
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.24841
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.31308
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606549
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936737
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292036
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681998
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111881
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598454
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13623
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72184
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38238
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14368
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85929
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59296
È(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41763
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16174
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98029
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9265
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14988
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5299
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68763
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36805
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.89624
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.88517
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.88923
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.89756
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.93596
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.98667
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.04118
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.10047
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.16434
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59383
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921612
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275504
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663795
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091738
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571552
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10457
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68633
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35054
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10732
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80974
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55806
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3732
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10435
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91639
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88809
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10564
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41588
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6482
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29944
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.75669
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.74609
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.75067
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.7588
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.80117
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.85124
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.9051
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.96279
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 24.02435
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580909
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906342
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258732
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645359
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071363
Ä(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544384
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07275
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65589
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31836
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06855
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75893
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52334
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32209
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0478
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86069
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83973
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06185
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3054
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60836
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23041
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.62228
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.61278
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.61719
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.62563
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.67137
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.72084
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.77407
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.8311
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.89198
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.75175
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567786
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890885
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241816
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626719
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050795
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5202
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04251
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6272
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28589
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02342
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70835
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47815
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27175
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99536
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80877
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79164
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01851
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19739
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56815
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.16096
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.4929
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.38556
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.39109
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.35257
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.36509
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.38111
É(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.40064
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.42371
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.45032
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.48051
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554466
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875311
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224706
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607928
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029998
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497089
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01676
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59823
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25314
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97849
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65804
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42143
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22217
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94947
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75764
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74397
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97506
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09342
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52768
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09847
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.36844
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.262
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.26737
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.22891
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.24121
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.25701
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.2763
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.2991
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.32543
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.35531
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540923
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859515
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207422
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58892
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009019
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478508
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992824
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.569
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22011
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93381
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60799
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36503
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17766
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90427
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70729
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69675
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92053
Ì(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99337
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49307
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.03694
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.24876
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.14315
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.14835
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.10996
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.12207
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.13764
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.1567
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.17925
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.20531
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.2349
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526332
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843565
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189975
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569723
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989462
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460734
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971458
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53955
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1868
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88933
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5582
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31121
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11708
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85969
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65773
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64992
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87573
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89718
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4581
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97499
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.13377
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.02891
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.03396
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.99562
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.00754
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.02291
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.04174
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.06405
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.08985
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.11916
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5116
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827473
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172329
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550359
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973269
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442694
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949815
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51091
Ë(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15323
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84508
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5087
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26445
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0573
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81009
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60894
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60354
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83758
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81113
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42279
(399.84, 14.59, 307.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91929
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.02336
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.91916
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.92406
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.88579
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.89753
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.9127
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.93132
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.95339
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 22.97895
(399.84, 14.59, 307.07) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 23.00799
