¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63381
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446894
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597174
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17984
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83961
ä(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59265
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46009
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47006
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66061
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08457
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58005
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69104
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67401
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65935
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64705
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63711
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6295
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.672748
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.811038
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.959255
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117777
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287584
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468102
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660833
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872135
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101465
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350522
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622671
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918966
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244146
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602948
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999811
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442553
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588158
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16971
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82809
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57946
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44486
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45223
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63945
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05912
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45793
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7601
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74295
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72818
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71579
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70575
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69807
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.671751
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809978
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957965
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116399
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286108
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467276
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659946
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870479
Ô(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099673
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348476
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620497
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916585
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24153
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600023
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996564
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438517
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57957
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16004
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8171
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56683
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43027
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43519
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61923
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01764
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42201
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.83214
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81487
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79999
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.78749
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77736
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7696
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.670846
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809013
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956778
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115129
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.284746
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466582
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6592
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868965
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098032
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346694
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618388
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914404
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239133
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59734
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993589
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434785
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571408
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1508
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8066
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55488
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41641
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41896
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60002
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96983
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41177
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.90724
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88983
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.87484
Å(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86223
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85201
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84417
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67003
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808145
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.955688
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113965
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283498
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465503
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658597
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867591
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096545
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345079
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616347
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912422
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236955
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594899
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99088
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048882
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563623
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14204
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79667
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54346
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40324
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40354
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58173
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92346
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40334
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98545
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96791
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.95279
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94007
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.92975
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.92182
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669305
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807373
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.9547
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112907
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282365
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464286
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658137
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86636
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095211
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343629
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614485
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91064
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234996
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592613
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988441
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042248
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556208
é(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13371
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78722
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53265
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39072
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38894
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56442
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87849
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39674
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.06685
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.04917
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.03392
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02109
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.01066
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00264
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.66867
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806697
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953895
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111956
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281346
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463192
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657818
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865304
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09403
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342345
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612801
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909055
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233254
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590566
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986269
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035992
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549246
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12585
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77829
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52239
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3789
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37512
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54805
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8612
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39191
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15152
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.13369
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1183
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10535
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09482
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08669
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.668126
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806118
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953276
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111111
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.280442
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46222
Û(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657643
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865115
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093001
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341228
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611566
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907669
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231732
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588885
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571083
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030109
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542628
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1184
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76984
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51279
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36774
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36209
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53264
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85522
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36891
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23952
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22154
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.20601
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19293
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18228
(331.05, 7.84, 366.58) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17406
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667672
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805634
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.952761
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110374
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.279652
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46137
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656919
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865079
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092126
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340277
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610529
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906483
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230429
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587446
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566125
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024587
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53646
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11142
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76192
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50372
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35727
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34986
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51814
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8505
