¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(392.16, 7.22, 360.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539878
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02785
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5937
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20675
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37262
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5445
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72262
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9073
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09878
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27791
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43295
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59349
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7597
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93185
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65606
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800545
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238735
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391696
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554667
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798182
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36352
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052163
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368844
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580244
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805273
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045362
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309536
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624024
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96464
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37168
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84065
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94278
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.771
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20837
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37428
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54621
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72439
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90906
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05803
…(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20641
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36006
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51913
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68385
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85441
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16487
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100483
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244579
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397892
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561289
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008686
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618936
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240117
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443206
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659181
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889315
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138177
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438696
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763573
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84205
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64808
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34939
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10483
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95329
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21198
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37798
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54998
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71138
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84862
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99076
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13789
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29013
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4478
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61108
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78011
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7016
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.106113
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250587
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40427
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689685
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233884
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894295
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312045
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519479
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740242
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975582
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262097
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572355
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908212
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8253
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6289
‡(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49808
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27129
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0572
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21756
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38367
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51774
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64925
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78536
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92628
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07213
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22314
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37947
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54135
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70896
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26404
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.111915
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256719
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410796
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889323
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475287
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186312
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385751
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597737
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823469
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093578
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390204
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710734
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058146
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80863
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60984
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50432
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4423
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06457
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21161
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33333
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45933
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58975
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72479
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86453
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00924
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15903
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31407
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47463
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64091
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8502
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117805
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263009
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579184
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102283
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734708
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257635
‡(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461343
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678054
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932612
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216485
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522734
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854077
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09002
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79198
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59079
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48194
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48231
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0427
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15766
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27843
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40345
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53284
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66686
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80553
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94909
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09769
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25152
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41083
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57579
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74664
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46979
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123855
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298572
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768063
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329906
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014177
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330696
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538896
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778637
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05056
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343492
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659885
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002594
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07539
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77538
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57185
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45973
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45663
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01066
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1246
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24261
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36473
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49118
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62207
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75755
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89783
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04302
†(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19332
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34995
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51367
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68319
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03423
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130059
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466914
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968974
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573734
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205386
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405555
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63122
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891942
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172421
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474821
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80187
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46729
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06077
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75883
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55294
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43769
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43118
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98078
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09425
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21168
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33328
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45917
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5895
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72438
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86404
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00858
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15824
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31315
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47361
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98382
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63569
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160991
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64518
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183107
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835477
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277765
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489916
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740123
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008881
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298266
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610679
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948912
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45404
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04618
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74234
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53409
…(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41585
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40594
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95303
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06598
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18296
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30409
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42945
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55923
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69356
(391.52, 7.28, 359.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83265
