¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(353.29, 9.36, 316.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722131
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973043
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52782
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23663
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.138139
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.209141
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.28393
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.362804
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.446085
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.534139
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.627365
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.726214
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.831188
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.942856
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.061851
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.188899
¬(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.324816
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.47054
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.627141
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.795853
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.978105
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175559
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390162
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624207
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413233
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720411
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059546
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435926
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85595
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327562
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860813
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437898
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931737
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48178
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23355
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.133207
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.20396
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.278483
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.357068
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.44004
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.527756
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.620618
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.719071
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.823613
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.934809
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.053288
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.179766
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.315057
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.460087
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.61592
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.783773
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965066
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.16144
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374825
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607486
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393276
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69845
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035315
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409006
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825902
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293786
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822575
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402153
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892173
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43773
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23234
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.128432
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.198945
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.273211
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.351518
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434189
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.521581
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.61409
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.712161
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.816287
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.927026
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.045006
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.170936
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.305623
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.449983
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.605073
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.772101
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.952468
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147804
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360014
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591342
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374026
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677279
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011963
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383086
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796958
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26123
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785745
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36801
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854351
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39561
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23299
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.123813
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.194095
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.268111
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.346151
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.428532
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.515611
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.60778
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.705481
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.809204
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.919504
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.037003
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.162404
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.296509
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.440226
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.5946
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760831
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.940308
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134643
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345723
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57577
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355448
«(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656888
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989416
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358093
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769046
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229936
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750292
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335326
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818225
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38407
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23552
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.11935
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.189409
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.263185
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.340966
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.423068
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.509845
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.601687
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.699032
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.802367
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912244
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.029278
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.154171
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.287713
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.430809
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584496
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.749961
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.928581
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121953
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331947
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560761
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33753
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637207
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967724
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33402
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742208
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19979
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716229
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303615
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783771
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38782
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24331
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.115043
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.184886
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.258431
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.335963
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.417795
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.504282
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.595808
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.69281
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.795773
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.905242
¥(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.02183
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.146232
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.279234
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.421734
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.574759
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739486
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.917282
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109729
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318679
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546311
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320318
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618283
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946848
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310878
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716401
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170845
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683513
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266329
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750997
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39319
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25513
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.11089
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.180526
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.253849
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.33114
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.412714
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.49892
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.590144
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.686816
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.78942
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.898497
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.014656
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.138586
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.27107
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.412996
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.565385
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.729405
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.906409
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.097969
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305919
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532413
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780011
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600107
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926801
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28866
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69164
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143051
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652119
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230551
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719799
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40014
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26892
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.106892
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.17633
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.249437
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.326498
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.407824
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.49376
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.584692
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.681048
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.783306
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.892007
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.007753
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.131232
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.263217
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.404593
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.556372
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.719713
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.895958
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086666
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293655
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519063
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765419
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582645
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907547
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267321
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667858
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116394
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622006
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196299
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690218
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40872
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28471
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.103047
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.172293
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.245195
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.322035
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.403122
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.4888
(352.58, 9.29, 316.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.579452
