°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú (379.80, 10.23, 325.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17198
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26035
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89672
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75845
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.921561
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.086422
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.263523
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.454247
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.660187
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.874393
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.093225
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331106
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589338
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.871248
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.184733
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.529365
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.909966
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855402
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47296
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18473
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0539
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18824
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76933
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18004
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.917321
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.081875
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.258633
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.448974
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654487
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.85596
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.074081
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.310371
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.566808
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.851338
Ã (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.162902
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.50533
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.883376
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828596
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44222
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14916
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99595
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11273
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64335
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8929
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.913113
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.07736
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.253779
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.443743
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.637589
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.838175
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.055172
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.289896
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.548673
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.831671
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.141347
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.481603
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.857134
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80192
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411641
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11194
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93833
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03801
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51871
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6156
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.908937
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.072881
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.248964
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.435915
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620933
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.82087
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.036493
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.272727
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.530877
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.812247
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.120064
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.458182
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.831242
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775366
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381236
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07259
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88108
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96402
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39547
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26617
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.904793
Ù (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.068437
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.244186
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.420528
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.605048
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.803776
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.020159
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.25656
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.513298
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.793066
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.099051
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.435067
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.805695
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748981
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350998
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03364
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82414
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89079
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27362
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90003
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.900683
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064028
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.234932
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.405642
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.589355
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.788167
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.005424
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.240593
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.495938
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.774126
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.078311
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.412256
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.783022
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722692
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320908
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995027
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76755
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81835
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15315
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54862
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.896605
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.059656
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.220903
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.391197
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.574375
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.77469
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.990865
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.224819
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478796
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.755429
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.057841
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.394215
≥ (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239985
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696579
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291044
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956787
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71135
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74664
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03406
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38679
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26147
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.892563
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049573
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.207558
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.376928
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.562012
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.761375
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.976485
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.209244
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.461871
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.738406
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.043622
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.378955
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221071
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675316
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261334
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918929
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6555
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67567
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91638
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24085
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97067
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.888554
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.036934
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.194389
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.365392
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.549799
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.748223
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.962284
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193865
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.448034
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.72593
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.029953
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.363913
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202385
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654442
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231821
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881411
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61053
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60547
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80009
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09796
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73302
ﬁ (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.878139
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.024754
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.183112
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.354159
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.537735
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.735234
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.948815
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.182718
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.436766
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.713633
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.016479
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.349091
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183924
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633846
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202463
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844285
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56767
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53602
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68519
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95802
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.572
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.866732
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013695
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.172754
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.343062
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.525821
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.724065
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.939388
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.172501
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.425657
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.70151
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.003202
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.334487
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165727
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613526
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173328
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807546
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52522
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46733
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59174
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83101
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41417
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.855855
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.004123
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.162526
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.332105
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.51662
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.715464
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.930094
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.162429
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.414708
º (379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.689566
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.990122
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.320102
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147738
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593472
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144394
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771134
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48322
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39937
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52089
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70728
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25947
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.846992
(379.60, 10.18, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.99467
