¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (420.33, 14.09, 323.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57333
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56862
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01107
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49399
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02302
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8012
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82397
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74887
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91157
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97651
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51383
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13856
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056531
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291147
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543063
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814244
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16104
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592065
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072583
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61154
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.141
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6208
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0679
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55606
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09118
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95566
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98277
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03589
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88331
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94091
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51475
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88781
µ(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065154
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300426
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553057
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824973
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19101
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625424
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109906
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617527
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12571
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6738
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12561
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61918
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19078
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11355
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06773
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3296
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82812
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90607
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70587
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07391
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309784
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563105
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835837
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220901
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658681
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144358
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605125
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1104
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65785
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18427
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68336
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3298
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23079
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15375
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59049
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77205
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87201
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45651
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082674
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3192
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573223
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853253
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250689
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691822
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133054
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592672
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09502
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64071
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24387
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74857
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47168
º(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30661
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39799
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68339
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71513
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02586
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28608
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091514
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328689
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583412
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880004
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280354
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70639
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121654
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580042
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07956
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62352
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23127
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81485
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55653
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38321
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64958
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64044
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65731
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1148
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18574
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100431
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338254
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593722
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906673
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309897
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69597
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110161
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567307
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06406
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60625
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21192
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88787
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62452
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46065
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90775
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60565
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59869
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04312
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08472
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109366
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347836
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604005
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933218
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309373
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685408
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098547
¶(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55445
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04851
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58893
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19248
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88369
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69312
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53888
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11196
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57722
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53927
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97001
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98316
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09776
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357509
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614451
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956737
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299623
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674774
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086843
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541503
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0329
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57152
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17301
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86901
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76244
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61791
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.082
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54783
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47903
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89548
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88099
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085484
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350585
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624904
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947812
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289874
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664067
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075044
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528455
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01724
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55408
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15347
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85379
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.798
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69778
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05169
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51745
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41562
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81959
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75731
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073196
¹(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337271
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623061
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938777
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280017
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653253
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063155
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51528
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00151
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53661
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13388
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83815
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77966
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85208
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02098
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48613
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33358
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69416
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59118
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060863
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323999
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609003
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928201
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270061
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642349
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051169
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502016
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9858
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51906
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11427
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82197
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76078
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83909
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98991
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45389
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25105
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56482
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45295
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048518
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310637
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595037
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912961
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260004
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631368
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039057
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488661
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969982
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50148
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0946
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80529
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74134
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79189
º(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95846
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40675
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16811
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43582
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31437
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036165
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297315
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58103
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8977
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243309
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620334
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026915
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475203
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954156
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48388
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07488
(420.45, 14.12, 322.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78816
