¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(437.90, 13.96, 295.63) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 6.19527
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552906
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92026
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326471
¹(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848465
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450306
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17616
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05634
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92132
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99129
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2992
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69154
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77636
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2758
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53727
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89545
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674717
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929925
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222441
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556553
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924251
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33062
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835178
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435084
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15648
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02849
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91829
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98524
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31868
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72276
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84786
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14611
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66519
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00096
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39112
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67753
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932926
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225551
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559911
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928003
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332088
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821291
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419217
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13591
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99981
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91454
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97778
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25656
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75151
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91827
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01946
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55958
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69724
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79809
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680242
·(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935902
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228386
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563079
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931499
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333342
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806939
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40276
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11451
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97027
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91007
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96884
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1749
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77586
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98753
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89588
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23298
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40364
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5521
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32072
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682853
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938715
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231067
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566002
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934718
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334366
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795238
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385747
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09221
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93993
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90486
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95846
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09201
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76387
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05595
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77523
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7183
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11974
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86844
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66679
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685408
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941462
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23353
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56873
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937716
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335108
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795492
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368148
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06915
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90878
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87742
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94664
¹(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00803
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75018
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99045
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65742
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35678
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73318
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57359
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01672
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2568
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68788
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944127
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235777
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571195
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940251
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335649
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79541
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349926
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04525
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87687
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8395
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90857
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92651
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73484
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84857
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54247
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23281
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45959
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19999
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05186
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41637
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81179
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690225
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946689
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237826
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573442
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940492
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335979
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794971
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331202
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02052
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84421
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80065
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86569
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87646
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71788
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71003
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40102
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11195
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19512
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75079
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72523
µ(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83056
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95439
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692535
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949163
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239657
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575418
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940549
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336016
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794174
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316343
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995037
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81079
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.761
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82253
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82615
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64754
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57476
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25471
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99235
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93938
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48044
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21361
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2754
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22929
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56632
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69472
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951572
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241263
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577219
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940398
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335846
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793011
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315056
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968773
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77666
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72046
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77914
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77558
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51048
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44264
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11193
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83758
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.692
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2191
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77839
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74405
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65634
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66635
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696837
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953877
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24267
¸(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578756
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939999
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335412
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791475
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313343
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941755
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74182
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67917
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73552
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72477
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37932
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31364
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97259
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68658
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46267
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96644
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51126
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23434
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29645
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05513
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69887
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956065
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243864
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58008
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939403
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334742
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789614
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31123
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914032
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7063
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63708
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69166
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67376
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26446
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18769
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83658
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53931
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30271
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76517
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25306
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81664
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77555
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67677
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4731
(437.84, 13.98, 296.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700837
