¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05691
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.03085
(325.59, 7.50, 368.37) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.24689
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65274
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392172
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610953
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846257
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10007
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374553
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67228
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971034
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18071
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402993
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639055
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890115
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157586
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563813
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00428
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47913
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.9036
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.8804
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.85892
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 10.83915
(325.59, 7.50, 368.37) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.05305
(325.59, 7.50, 368.37) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.27429
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70979
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39647
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61556
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851237
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105416
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380376
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678596
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969582
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17917
¤(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40138
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63731
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888303
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212634
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626697
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07021
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55165
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08321
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57292
(325.59, 7.50, 368.37) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 11.57403
(325.59, 7.50, 368.37) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 11.54706
(325.59, 7.50, 368.37) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 11.52193
(325.59, 7.50, 368.37) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.3019
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76732
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400757
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620156
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856236
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110818
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386178
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68496
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968549
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178122
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400231
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636097
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887633
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271152
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690775
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13745
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62571
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15343
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.19245
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.26872
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.26865
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.24898
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.23134
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.21572
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.2021
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.19047
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.18083
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.17317
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.16749
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.16377
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405088
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62484
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861214
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116231
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392054
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691329
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968005
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177498
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399609
¸(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635448
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942205
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330722
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756008
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.206
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70118
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16997
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.05403
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.13945
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.22788
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.19433
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.17676
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.1612
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.14764
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.13606
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.12646
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.11883
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.11316
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.10946
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409421
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629519
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866274
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121681
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397928
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697735
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967881
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177367
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399475
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637034
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997746
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391356
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819693
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27591
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77826
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.0063
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.93126
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.01455
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.15049
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.14209
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.12458
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.10908
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.09557
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08404
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.07447
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.06687
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.06123
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.05754
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413812
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634172
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871315
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127124
¹(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403852
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704153
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968215
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177754
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399837
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688894
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054247
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453097
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884593
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34715
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79851
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.84383
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.81259
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.89386
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.17136
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.09219
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.07476
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.05931
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.04585
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.03436
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.02483
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01726
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01164
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.00796
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418198
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638885
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876369
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132606
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409811
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710583
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969004
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178568
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401702
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741659
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1117
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515925
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950708
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41978
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81618
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.68792
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.69787
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.77721
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.19236
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.04462
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.02725
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01186
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.99845
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.98699
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.9775
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.96995
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.96435
²(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.96068
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422588
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643604
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881489
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138112
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415738
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71706
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970246
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179869
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45109
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795295
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170159
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579877
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01806
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45502
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.79025
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.76401
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.73948
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.71667
(325.59, 7.50, 368.37) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 12.59337
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.99933
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.98201
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.96667
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.95331
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.94189
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.93243
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.92491
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.91932
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.91567
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427015
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648364
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886568
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143641
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421731
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723585
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971912
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181656
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501291
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84982
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229616
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644998
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08668
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4729
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85387
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.90274
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.87786
(325.59, 7.50, 368.37) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.85471
(325.59, 7.50, 368.37) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.44288
(325.59, 7.50, 368.37) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.42711
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.93901
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.92373
¯(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.9104
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.89902
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.88959
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.88209
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.87653
(325.59, 7.50, 368.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.87288
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431421
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653135
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891695
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149142
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427737
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73011
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974065
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227365
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552295
(325.59, 7.50, 368.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905288
