¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(408.31, 6.84, 365.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16273
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12876
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45892
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16843
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12657
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38548
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94604
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07768
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30052
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434258
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575806
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70359
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827889
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958624
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114632
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297511
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492722
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701419
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925044
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165243
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423841
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733913
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1012
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501964
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945798
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47345
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1337
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9047
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71336
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92064
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17532
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81144
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71826
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95649
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.612
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77187
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287503
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420529
è(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561307
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687935
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811466
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941428
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082413
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263275
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45617
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662388
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883241
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120377
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375538
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661605
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027605
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428197
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864009
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362969
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00288
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74334
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66671
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15883
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91023
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47147
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36912
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55634
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08576
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.43382
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274763
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407083
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547091
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672699
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79553
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924702
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060641
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229642
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420354
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624133
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842311
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07646
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328318
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604467
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949878
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345793
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784119
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259861
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875799
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59664
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4737
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54506
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76252
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14739
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99525
ä(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12611
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58061
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06129
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262263
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393892
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533153
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65789
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780007
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908427
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043575
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196692
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385255
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586648
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802238
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033448
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282108
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553792
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873996
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26202
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691606
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169816
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752279
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45436
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28746
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3225
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08392
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84439
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6304
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71676
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12278
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71867
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.8929
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250021
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.380973
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51948
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643509
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764923
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892592
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026976
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16855
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350854
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549949
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762974
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991385
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236904
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504184
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799868
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18029
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601051
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068859
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629599
Ş(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31634
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10762
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10821
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30961
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7558
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28277
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3542
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73361
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35705
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59599
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238019
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368306
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506116
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629486
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750274
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877226
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010837
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1516
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317136
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513968
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724519
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950197
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192648
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455657
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74678
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100562
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512767
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970595
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505771
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1785
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95144
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9018
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05983
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19523
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95409
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94508
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26008
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94604
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22787
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226269
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355892
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493034
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615936
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736067
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862321
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995195
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135131
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284099
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478757
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68687
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909878
è(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149376
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408206
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695441
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022714
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426709
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874897
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38549
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04047
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79548
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70284
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82045
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2602
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98191
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55173
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8105
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58017
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.87394
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21475
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343777
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480214
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602762
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722261
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847837
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980016
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119218
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265981
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444256
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649991
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87041
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107015
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36174
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645248
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952688
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34281
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781717
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270861
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906651
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64073
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51102
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59036
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95552
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63554
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17747
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40028
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08269
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54321
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203489
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331884
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467638
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589986
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708878
ù(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833825
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965307
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103745
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249723
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410437
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613936
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831777
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065594
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317097
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596168
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899484
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260992
(409.28, 7.00, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690967
