¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198431
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.98343
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.98009
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.97853
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.97877
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.9808
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.98461
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373119
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597072
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838396
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102201
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38831
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689204
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024029
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391019
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786308
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207155
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603384
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982363
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.04647
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.898531
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.803351
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.739305
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.699526
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.671165
ø(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.674177
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.678637
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.71698
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.765244
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.84456
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.952385
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.13937
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.01486
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.01152
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.00997
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.01021
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.01225
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.01608
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369432
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59308
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834103
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099064
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38548
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686139
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018039
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384435
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780043
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200231
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575857
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954973
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.01007
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.865852
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.771223
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.708799
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.669209
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.641698
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.644643
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.649031
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.687547
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.735484
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.814505
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.921641
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.10729
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.09222
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.09072
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.09102
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.09313
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.09705
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.10277
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365737
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589118
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829812
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095902
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38265
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683071
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012048
ı(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377865
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773842
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193381
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548861
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925699
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.975816
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.835012
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.740904
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.679966
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.640553
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.613808
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.61669
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.621011
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.659657
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.707282
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.785978
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.892465
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.07675
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.19407
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.19545
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.19865
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.20367
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.21052
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.2192
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362032
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58514
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826098
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092716
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379871
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68003
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006898
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371284
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767699
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176389
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522386
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897027
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.943669
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.805991
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.712369
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.652778
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.613533
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.587474
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.590296
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.594552
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.633283
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.680614
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.758958
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.864829
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.04774
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.37388
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.37538
ï(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.37873
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.38393
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.39761
(416.72, 14.69, 245.91) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 12.41343
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358323
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581168
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823136
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089481
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377073
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676996
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003596
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364717
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761587
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152375
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496447
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868941
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.913597
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.778758
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.685593
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.627217
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.58813
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.562675
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.565442
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.569641
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.608409
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.655467
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.733426
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.838716
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.02024
(416.72, 14.69, 245.91) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.14421
(416.72, 14.69, 245.91) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 16.8835
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.99357
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.98972
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.98855
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.99006
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354619
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577183
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820126
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086212
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374317
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673987
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000308
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358135
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755555
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128811
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47104
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841426
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.885569
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.753288
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.660549
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.60326
ı(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.564322
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.539393
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.542109
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.54625
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.585015
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.631816
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.709363
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.814109
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.994228
(416.72, 14.69, 245.91) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.06606
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94744
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94217
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.93957
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.93966
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94242
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350934
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573198
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817098
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082943
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371517
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670998
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997049
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353319
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74958
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105772
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446146
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81448
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.859551
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.729563
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.637218
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.580892
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.542089
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.517612
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.520277
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.524366
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.563087
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.609647
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.686751
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.790985
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.969684
(416.72, 14.69, 245.91) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 13.99084
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94679
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94274
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94137
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94267
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 17.94666
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347246
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569226
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81402
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079627
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367934
ö(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668025
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99379
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34977
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74368
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083168
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421789
(416.72, 14.69, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788098
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.835522
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.707557
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.615579
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.560089
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.521411
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.497312
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.499931
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.503973
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.542609
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.588943
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.665574
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.769332
(416.72, 14.69, 245.91) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.946589
(416.72, 14.69, 245.91) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 13.9185
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 18.01402
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 18.00996
(416.72, 14.69, 245.91) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 14.3632
(416.72, 14.69, 245.91) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 14.36204
(416.72, 14.69, 245.91) (443.66, 9.03, 233.87) (2.44, 2.61, 2.44) Tools 18.01391
