¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.25694
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36422
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08491
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82459
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62183
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36445
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48925
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80788
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37488
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26747
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59845
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97427
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73151
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96391
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214015
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192145
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289241
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550809
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890952
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300266
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755745
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265581
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791887
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38737
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12651
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82784
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62554
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54078
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49453
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81411
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38234
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27656
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60977
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92875
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703199
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933428
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181206
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239605
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27519
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534756
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904437
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31524
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772461
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280727
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790822
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42449
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12939
®(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8311
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62926
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54507
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49986
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82036
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38984
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28569
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62114
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84336
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675127
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903306
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148708
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295853
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308345
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545489
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917812
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330091
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789048
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279724
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805896
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46159
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13228
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83436
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63299
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54937
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50516
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82662
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39734
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29485
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61272
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76032
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647282
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873414
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116539
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355412
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352342
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55749
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931073
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344821
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805499
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278669
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83837
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49866
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13517
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83764
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63674
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54808
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5105
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83293
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4049
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30405
¹(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60181
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67963
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619679
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843773
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084653
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344246
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402288
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569381
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944217
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359422
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819554
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286141
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870797
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51546
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13807
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84093
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64049
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5376
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51583
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83926
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41246
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31327
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59118
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62186
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592371
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814456
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0531
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310197
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454259
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581164
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957242
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373895
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818516
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314704
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.903169
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51805
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14098
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84423
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64426
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53682
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5212
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84558
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42005
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32252
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59767
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6549
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565311
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785394
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021863
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30284
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521442
¨(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592831
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970141
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388228
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818802
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343199
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935479
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52064
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1439
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84753
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64803
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53598
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52661
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85196
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42766
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33179
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61004
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68978
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538463
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756629
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990904
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299329
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590992
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627321
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982915
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40243
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844043
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371621
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967135
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52324
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14682
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85085
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62536
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53508
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53199
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8583
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43529
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3411
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6227
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72654
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511905
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728131
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960293
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295091
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662995
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684676
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995559
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401836
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869198
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399961
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.969466
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52584
¨(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14975
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85417
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60115
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53411
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64113
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86469
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44294
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35043
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63572
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9548
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485594
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699906
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929961
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290099
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737545
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743722
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00807
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41875
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894268
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428213
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971803
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52845
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15269
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8575
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5847
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53307
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64458
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8711
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4506
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35977
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65565
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459545
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672004
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899987
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284396
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798263
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804521
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020444
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441052
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919245
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456368
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.974142
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53107
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15563
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84595
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58375
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55032
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64802
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8775
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45829
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36914
µ(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69213
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433724
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644327
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870268
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27798
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790875
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867127
