¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(372.15, 8.70, 340.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95976
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01022
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90179
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15109
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09457
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39348
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.357982
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.783294
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.258995
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51847
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26887
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16061
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25349
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56462
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10096
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04083
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32631
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28149
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59038
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.374915
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.803986
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.289951
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.834258
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28907
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20156
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30234
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62379
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21108
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17867
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52804
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47159
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81034
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.392052
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.831269
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.320466
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.868596
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30803
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24109
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34951
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68105
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31964
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31523
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72965
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.665
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04518
æ(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.416198
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.858127
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.350514
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.902428
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52525
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27919
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39499
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73626
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42651
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45038
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91305
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86767
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28457
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.439939
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.884548
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.380082
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.935732
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.56303
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31579
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43872
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79426
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52783
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.584
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08535
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0834
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52864
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.463272
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.91052
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.409163
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.968124
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.58158
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3509
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48067
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85944
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60945
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71589
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25583
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26691
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78582
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.486183
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.936032
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.436197
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.982699
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59807
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44031
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52074
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92244
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68849
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84602
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40868
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37471
Ñ(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.508654
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.958763
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.448561
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.996594
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.6138
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47166
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55896
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98316
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76472
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9742
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4497
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48286
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.527919
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.969281
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.46031
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0098
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.62874
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50159
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55244
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04156
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83811
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10024
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48777
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59133
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.536887
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.979246
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.471443
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02232
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64468
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53007
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58915
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09759
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91302
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2241
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66294
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73501
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.545346
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.988648
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.48195
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03413
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66761
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55707
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62412
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15436
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00021
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34563
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05206
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22575
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.553299
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.997485
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.491828
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04523
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68924
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58256
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6573
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02013
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08427
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46461
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45365
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63202
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.560738
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.005752
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.501065
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05562
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70958
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60816
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68867
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06849
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17826
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08893
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7894
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95325
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.567659
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.013447
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.509662
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06529
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72859
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63594
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71818
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11587
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28216
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96986
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02458
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.574054
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.020556
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.517612
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07423
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74626
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66197
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74841
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16496
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95523
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81879
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26391
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.579926
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.027084
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.524913
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08245
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76258
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68523
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78394
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20797
ª(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02856
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87693
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47524
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.585273
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.033028
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.531554
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08992
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77752
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70506
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81719
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24839
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09863
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87776
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47622
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.590085
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.038378
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.537541
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09665
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79108
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72323
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8464
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28616
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16533
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87756
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47594
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.594362
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.043137
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.54286
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10264
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80324
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73974
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87286
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32124
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22857
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87622
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47443
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.59811
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.047299
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.547517
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10788
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.814
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75457
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89709
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35357
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31762
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87377
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47157
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.601315
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.050866
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.551502
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11237
€(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82333
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76769
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91904
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3831
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39994
(371.64, 8.76, 339.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87023
