¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89882
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169002
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393274
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579214
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777337
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02703
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338305
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674619
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999431
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.401041
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871482
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.399227
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.995315
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67383
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.45301
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3569
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.37969
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.53151
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.18594
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.18747
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.7574
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58316
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956536
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164459
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383808
²(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569149
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766614
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014023
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324069
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657382
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980646
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.377491
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.845148
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.36959
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.96172
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63544
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40872
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.30524
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.34955
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.50018
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.13106
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.11811
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.66699
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5254
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952317
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159921
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374561
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559319
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756145
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001038
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309863
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640337
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962073
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.354008
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.818902
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.34006
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.928263
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59722
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36465
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25388
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.29624
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.46934
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.07617
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.04879
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.57671
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4676
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948103
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155388
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365534
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549724
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745925
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988081
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295688
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623481
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943713
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.3306
è(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.792742
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.310644
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.894945
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55917
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32081
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20282
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.23602
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.43849
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.02127
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.97952
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.48661
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40977
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943893
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15086
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356727
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540361
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735956
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975152
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281548
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60682
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925563
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.307264
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.766678
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.281343
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.861772
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52131
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.2772
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15207
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.17622
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.39953
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.96639
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.91032
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.39669
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96534
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939691
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146341
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348138
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531233
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726237
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962253
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267442
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590349
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907629
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.284011
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.740706
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.25216
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.828746
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48364
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.23384
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10162
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.11681
Õ(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.3461
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.89467
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.84077
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.30696
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90352
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935493
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141827
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339767
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522337
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716764
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949387
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253375
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57407
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889905
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.260837
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.714838
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.223101
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.795875
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44616
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.19071
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.05148
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.05781
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.29396
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.81794
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.74204
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.20506
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84166
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931304
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13732
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331614
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513673
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707542
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936553
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239347
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557986
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872397
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.237749
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.689074
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.194169
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.763159
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40888
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14784
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.00167
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.99924
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.2421
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.74292
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.64397
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.07778
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77985
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92712
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132823
¬(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323678
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50524
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698566
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923756
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225358
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542093
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855101
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.214752
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.663414
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.165368
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.730605
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.37179
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10521
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.95217
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.94108
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.19052
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.67069
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.54914
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.95155
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71807
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922947
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128335
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315961
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49704
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689838
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910998
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211414
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526397
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83802
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.191843
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.637867
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.1367
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.698215
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33491
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.06285
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.90301
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.08903
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.13923
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.59985
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.4559
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61032
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65629
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918781
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123856
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308459
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489071
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681355
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898276
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197515
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510894
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821155
à(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.169031
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.612432
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.10817
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.665993
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29824
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02074
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.85418
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.04431
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.08823
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.52935
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.36327
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56296
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59459
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914625
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119387
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301174
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481332
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673121
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885595
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183665
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495584
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804502
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.146315
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.587114
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.079781
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.633944
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26178
(355.06, 7.21, 353.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97891
