¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(332.34, 7.49, 364.76) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29959
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87534
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0988
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57014
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955677
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17032
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402002
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652796
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925113
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689769
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013431
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366857
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754226
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180626
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652239
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17654
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76274
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42245
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17021
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73166
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24636
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89317
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64925
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9036
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13553
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.19193
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.17013
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.15138
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.13568
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.123
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.11333
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.10667
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.10302
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.10237
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.10472
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959739
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174699
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406737
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65793
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930698
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694959
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019107
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373032
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761018
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188154
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660568
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18582
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77317
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43419
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18359
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70655
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29864
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95077
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78778
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03109
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14078
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.12733
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.1056
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.08692
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.07127
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.05863
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.04899
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.04236
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.03872
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.03807
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.04041
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963781
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179057
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411449
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663037
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936256
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700226
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02479
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379269
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767863
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195707
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668926
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19518
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78365
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44604
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19706
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7553
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35213
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00978
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92935
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19786
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.09083
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.06613
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.04447
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.02584
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.01024
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.99764
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.98804
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.98142
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.9778
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.97715
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.97949
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9678
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183389
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416133
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668118
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941782
—(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705454
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030537
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385541
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774752
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203299
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677368
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20459
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7942
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45796
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20309
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80511
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40687
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07016
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07404
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18609
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.09756
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.17619
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.98668
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.96811
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.95255
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.93999
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.93042
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.92383
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.92021
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.91957
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.9219
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971795
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187698
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420792
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67317
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947279
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710762
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036306
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391865
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781683
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210962
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685859
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21402
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80478
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46995
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19885
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85604
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46284
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13192
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22194
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09611
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.08426
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.1653
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.93219
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.91368
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.89816
ƒ(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.88563
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.87609
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.86951
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.86591
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.86527
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.8676
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975767
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19198
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425423
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678193
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952744
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716088
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04209
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398191
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788663
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21863
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694401
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22355
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81545
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48199
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19505
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85288
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52007
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22729
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19353
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00823
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.07353
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.15686
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.88096
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.86249
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.84702
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.83452
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.825
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.81845
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.81486
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.81422
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.81654
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974961
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19621
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430024
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683184
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958175
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721418
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047918
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4046
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795667
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226386
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702971
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2331
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8262
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49411
™(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19167
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84912
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57859
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35931
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11632
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92247
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.06594
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.15087
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.83291
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.81449
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.79905
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.78659
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.77709
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.77056
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.76697
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.76634
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.76866
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973778
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194933
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434088
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688144
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963573
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726822
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05379
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410988
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802705
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234167
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711599
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24271
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83699
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5063
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18873
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84584
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32174
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04098
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83875
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.06244
(332.03, 7.52, 365.23) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.14732
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.78808
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.76969
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.75429
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.74186
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.73238
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.72586
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.72229
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.72166
(332.03, 7.52, 365.23) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.72397
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973542
(332.03, 7.52, 365.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193604
