¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(336.82, 7.54, 344.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85363
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163467
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569199
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018784
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520004
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23505
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94329
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74885
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42634
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79822
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82931
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1485
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46628
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42372
ş(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12932
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926693
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129394
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352433
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594495
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8568
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141947
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452999
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794233
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163378
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569096
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018668
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519527
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21672
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02197
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83874
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14321
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82773
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8677
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.193
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48774
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46461
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.18069
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926699
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129401
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352516
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594585
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856896
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142051
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453114
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794213
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163291
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569001
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018563
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17059
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19478
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10166
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80661
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99485
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85763
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90654
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23764
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50927
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50564
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23228
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926721
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129422
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352591
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594665
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856985
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142148
”(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453217
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794177
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163214
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568916
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619666
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16527
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17122
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18246
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51618
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01845
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88793
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94582
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28243
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53089
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54682
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28409
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926754
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12946
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352658
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594738
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857063
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142232
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453311
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794119
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163142
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568837
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618647
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15989
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14594
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26424
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32479
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04246
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91509
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98379
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32735
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54998
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58812
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33611
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926802
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129511
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352717
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594803
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857133
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142308
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453394
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794047
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163079
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148091
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619129
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15454
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11909
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00815
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26305
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06685
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93579
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01481
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3724
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56086
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62955
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38832
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926693
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129575
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352768
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594858
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857193
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142375
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453466
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794109
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722722
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148562
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619638
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14915
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09059
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76392
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27795
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09165
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9565
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04584
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41756
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57106
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67109
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.44074
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926252
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129654
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352813
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594906
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857244
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142432
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453528
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794176
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723197
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149071
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620192
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14407
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06054
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55391
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29306
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11388
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97889
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07691
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46284
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58058
œ(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71276
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85413
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925807
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129746
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352848
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594944
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857287
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142477
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453577
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328402
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723637
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149583
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620756
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14469
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02897
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3595
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30837
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12599
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00801
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10799
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50822
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58943
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75452
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85774
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925361
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129855
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352877
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594975
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85732
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142512
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963194
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32832
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724147
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150165
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621374
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14537
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00125
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17268
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32388
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1381
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03758
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13908
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55353
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60627
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7964
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86154
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924908
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129976
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352896
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594996
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857344
´(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142537
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963112
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328256
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724681
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150742
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622033
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16964
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93807
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01328
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3396
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15421
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06762
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17112
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59827
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63598
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83836
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8656
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924453
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130113
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352909
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595011
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857359
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629641
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963028
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328154
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725266
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151322
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657043
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23816
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7523
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03053
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35135
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17233
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09812
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20988
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64306
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66574
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12664
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86987
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923995
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130263
(336.72, 7.53, 344.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352914
