¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
» (407.95, 7.41, 367.43) (384.68, 2.04, 354.46) (8.16, 2.90, 6.63) Truck 6.981957
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.537772
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.560519
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.861438
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.840051
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.820221
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.801931
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.785167
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.769915
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.756164
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.743905
¡(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.733129
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.723825
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.715987
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.709611
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.704691
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.701221
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.699203
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.698634
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170711
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382632
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610661
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856631
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12272
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377035
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626338
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894258
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179111
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483854
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.476531
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.462292
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.449362
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.437723
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.46979
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.490614
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.474681
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.460071
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.446768
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.434764
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.424049
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.414618
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.406459
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.399569
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.393943
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.389574
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.386462
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.384604
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.383995
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.38464
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.386537
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173134
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38523
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61348
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859656
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38034
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629849
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898085
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181211
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.464437
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.446794
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.430476
­(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.415476
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.401782
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.437841
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.46503
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.446628
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.429562
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.413819
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.399384
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.38625
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.374406
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.36384
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.354548
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.346519
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.339748
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.334235
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.329968
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.326948
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.325174
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.324643
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175564
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387846
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616268
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862689
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129285
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383849
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633603
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900747
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183552
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488634
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.556309
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.539873
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.524766
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.510983
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.537759
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.24711
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.2248
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.20412
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.18503
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.16753
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.15161
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.13724
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.12442
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.11315
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.1034
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.270457
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.08848
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.08329
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07961
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07743
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07676
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177999
£(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390479
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619068
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865749
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132598
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387543
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637602
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903201
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186183
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.436016
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.420265
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.405827
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865249
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.36929
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.3542
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.3407
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.32878
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.342
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.32263
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.30487
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.2887
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.27411
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.26109
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.24963
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23972
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23137
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.22454
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.21925
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.21549
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.21326
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.21255
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180459
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393108
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621921
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868775
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135895
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391464
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641826
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905902
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189081
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.346637
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.330963
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.316587
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.303496
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.298709
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.35441
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.4821
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.47013
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55877
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.46559
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.44755
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.43112
§(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.4163
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.40307
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.39143
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.38135
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.37285
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.087323
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.176542
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.35667
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.35437
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.35363
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182909
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395718
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624764
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871873
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139245
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395638
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645535
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908867
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192268
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.260328
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.244728
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.230414
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.217376
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.220965
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.275535
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.258702
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.243167
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.228913
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.215936
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.204219
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.193758
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.184544
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.17657
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.16983
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.164317
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.160031
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.156965
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.090246
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.136371
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.136958
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.13876
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185363
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398407
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627641
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874974
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142575
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399998
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648502
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912125
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195768
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.312207
ª(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.295353
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.279798
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.265532
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.266125
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.332038
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.312519
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.294325
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.277445
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.261864
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.247571
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.234553
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.222802
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.212309
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.203063
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.195063
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.188298
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.182765
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.917783
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.147902
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.146048
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.145412
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187865
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40107
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630489
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87807
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14598
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404572
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651801
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915625
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199536
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.433982
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.416987
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.40131
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.386943
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.375267
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96037
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61046
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40132
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54458
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59257
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27025
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01212
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02289
(408.10, 7.39, 367.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99856
