¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378176
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.19464
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.21109
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.18502
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.16075
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.16022
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.81563
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.7954
(378.26, 14.72, 274.12) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.19095
(378.26, 14.72, 274.12) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 17.16945
(378.26, 14.72, 274.12) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 18.81526
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922462
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118947
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329957
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554685
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790279
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044525
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319727
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618459
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943891
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286372
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658347
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066724
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01591
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57169
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19454
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.45363
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.29449
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.06901
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.0517
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03609
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02217
á(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.00992
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.10675
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.5752
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.55564
(378.26, 14.72, 274.12) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 16.91242
(378.26, 14.72, 274.12) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 16.89153
(378.26, 14.72, 274.12) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 19.00824
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916633
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11272
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323268
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546198
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781183
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034735
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309084
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606908
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931252
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270874
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641371
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048052
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496362
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99299
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5461
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16581
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.21576
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.18611
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.15814
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.13183
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.10717
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.08412
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.09288
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.08222
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.34602
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.32708
(378.26, 14.72, 274.12) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 16.64521
(378.26, 14.72, 274.12) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 16.62489
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.55404
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.54174
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910867
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10655
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316597
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537885
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772206
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025022
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298567
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595476
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917955
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255581
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62464
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029669
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476072
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970464
ù(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.08
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.04777
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.01724
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.988373
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.961155
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.935567
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.911584
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.88919
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.36758
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.34734
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12738
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.10904
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.09059
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.07567
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.06244
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.05088
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.041
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905134
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100408
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310002
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529643
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76329
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015405
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288171
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584164
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904147
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240523
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608191
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01152
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456059
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.922012
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.888907
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.857488
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.827732
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.799612
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.773107
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.748196
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.724859
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.703079
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.68284
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.15301
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.13493
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12677
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12321
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12132
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12108
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12251
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.1256
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899463
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094309
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303457
ò(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521477
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75455
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005941
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277922
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573033
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890546
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225715
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591946
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993717
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436393
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.738672
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.706368
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.675718
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.646696
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.619284
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.59345
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.56918
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.546453
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.525253
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.691482
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.972604
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.956446
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.06829
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.05215
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.06594
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.11198
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.21325
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.24381
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893821
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088288
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296984
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513458
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745863
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996594
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267796
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562016
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877156
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211121
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575989
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976162
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417024
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.804196
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.531861
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.501941
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.473619
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.446869
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.421673
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.398008
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.404791
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.485373
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.737996
è(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.844507
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.840978
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.06791
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.11067
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.15543
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.20223
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.30718
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.13508
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888252
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082324
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289989
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505482
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737309
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987344
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257788
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551141
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86397
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196735
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560239
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958893
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39796
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883838
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.601892
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.450555
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.394468
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.3769
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.36079
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.394835
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.473918
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.55578
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.740733
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.735743
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.732207
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.15901
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.20252
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.24806
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.29566
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.40442
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.2073
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882709
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076361
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282688
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497662
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728855
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978217
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247896
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540446
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850983
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182598
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544764
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941921
ı(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379211
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863034
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.711089
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.556544
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.477545
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.459815
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.443559
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.465012
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.545382
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.628578
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.704527
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.740238
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.777678
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.25329
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.29759
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.34393
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.39236
(378.26, 14.72, 274.12) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.50508
