¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡ (437.28, 14.08, 299.67) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 3.306961
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47473
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67307
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87943
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12941
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5175
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85856
´(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26011
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95757
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33714
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71501
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11342
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285169
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571656
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882819
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261206
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698312
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18568
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732419
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35185
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9678
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6327
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2049
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49667
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82388
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20358
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48516
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68379
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8905
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10568
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3848
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75785
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18691
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87745
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31036
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68695
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.084
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282166
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568422
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879279
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249057
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684789
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170525
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71537
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33864
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96523
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55755
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19102
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48206
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82325
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20289
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49708
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69615
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90324
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11884
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34342
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65291
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11574
¸(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79961
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28572
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66114
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05693
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279077
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565034
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880849
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238906
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670885
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154976
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697864
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32471
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96261
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5034
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17812
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46852
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82353
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20319
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51061
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71008
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91762
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13373
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35879
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59337
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0467
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72408
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2632
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63755
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03217
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275846
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561546
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882333
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241307
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65664
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139034
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679919
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31008
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96002
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50056
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16623
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46808
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82479
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20454
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52567
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72564
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9337
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15033
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37593
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63918
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97965
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65079
µ(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24278
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6162
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97978
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272505
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557925
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883566
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243482
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642021
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122725
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661578
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29474
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95748
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49773
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15248
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47015
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.827
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20686
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54234
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74282
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95147
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16868
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39492
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81526
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08315
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57967
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22451
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59701
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4501
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269059
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554193
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884565
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245455
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632487
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106041
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642778
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27872
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95496
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49492
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0928
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47312
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83017
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21024
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56059
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76166
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9709
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18875
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47976
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93631
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20883
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5107
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2083
¹(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58004
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94773
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265509
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550319
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885289
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247236
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634436
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089002
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623577
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26202
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95245
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49216
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08973
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47701
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83425
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21459
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58043
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78212
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99203
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21058
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69995
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06123
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33854
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62861
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16052
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24134
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261828
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547452
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885761
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248777
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63619
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071525
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603957
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24462
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94996
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48942
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18718
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50567
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83935
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21999
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60186
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80424
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01489
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3293
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9201
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19009
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4724
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76779
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08954
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258032
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547642
²(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886001
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250174
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637682
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064823
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583961
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22657
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94748
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4867
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29128
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55917
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84538
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2264
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62493
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82806
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03949
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5469
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0482
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32308
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6106
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91148
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22671
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254131
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547626
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885979
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251333
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638957
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066231
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563589
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20786
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94506
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.484
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34387
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61421
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89863
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23384
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64072
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85355
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18695
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77233
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1803
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46032
(436.95, 14.18, 301.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75323
