¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04717
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49501
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41994
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72402
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057804
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434124
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836239
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277505
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766721
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3536
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0542
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85293
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45594
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403667
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706286
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03801
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411414
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808897
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24728
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733079
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31324
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01341
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8179
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41715
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387293
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688495
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018118
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386492
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781476
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216928
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69939
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27265
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97228
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7776
ƒ(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47295
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370813
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670553
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998039
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361509
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753996
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186558
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66564
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23519
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93076
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72964
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7381
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354248
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652547
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977886
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336488
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726477
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156156
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631816
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19859
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88891
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68131
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01037
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337651
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634496
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957588
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311412
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698907
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125655
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597965
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16169
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84671
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63261
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28997
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3261
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621459
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940816
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291394
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676287
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100057
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568892
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1322
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8111
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58938
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57698
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31454
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608904
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924546
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273039
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656109
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077779
ü(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544177
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11229
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78837
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56315
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8066
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302872
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596254
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908202
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25454
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635787
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05536
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519271
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09194
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76511
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58359
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57537
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291088
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583477
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891809
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235955
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615373
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032852
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49732
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07112
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74137
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6243
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34818
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279245
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569703
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875358
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217269
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594854
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010214
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479479
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04985
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71712
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66305
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.125
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82459
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267277
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554511
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858874
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198509
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574229
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987467
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461324
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02818
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69239
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69974
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9057
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.60026
†(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255209
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539292
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842317
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179634
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553514
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96463
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442845
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00607
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66718
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73439
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70575
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61984
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243065
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52401
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825713
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160695
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532729
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941723
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424096
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983576
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64152
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7669
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61897
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35758
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230813
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508688
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809081
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141685
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511864
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918707
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405009
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960665
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6154
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79725
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53417
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09838
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217411
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493349
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792414
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122595
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490944
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895629
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385688
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937354
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58885
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82544
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45131
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64802
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203204
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477952
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775706
…(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103445
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469923
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877689
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366041
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913662
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57088
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85351
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43212
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06956
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188957
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462525
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758947
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084197
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448826
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8599
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346142
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890455
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58968
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87974
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40287
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73391
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17469
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44706
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742156
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064898
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427697
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841813
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325977
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867785
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60662
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90213
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32058
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64855
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86375
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160393
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431627
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725388
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045569
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406499
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823506
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30551
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844824
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62174
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92066
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24081
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56582
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26611
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146039
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416088
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708549
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026303
ƒ(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38522
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284846
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821592
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63495
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87739
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16356
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48578
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82196
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131698
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400594
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691741
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007978
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363911
(375.80, 8.12, 343.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786224
