¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364736
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679115
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53056
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58014
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19392
é(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47594
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94654
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93548
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.669893
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.878004
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.102919
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.346715
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.611828
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.901133
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.218037
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.566632
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.951852
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.379721
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95344
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652426
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49403
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53543
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91755
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46548
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60443
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.16627
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.665144
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.872877
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.097368
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.34069
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.605265
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.893955
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.210158
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.557943
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.942227
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.368998
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927205
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624937
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.457
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4901
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8339
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53032
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25452
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36033
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.660364
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.867718
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.091783
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334626
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.598658
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.886731
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.20223
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.549206
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.932547
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.358218
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900659
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594004
í(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41949
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44416
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74805
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68928
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83052
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5554
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.655553
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.862525
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.086165
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.328526
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.592014
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.879468
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.194258
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540418
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.922812
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.347378
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873811
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562732
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38154
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39764
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66006
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70341
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10238
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59902
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.650715
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857304
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.080514
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.322392
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.585333
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.872166
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.186243
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.531583
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.913028
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336485
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847569
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531144
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34314
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35057
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70249
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23055
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70071
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.645848
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852053
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.074831
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316224
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.578615
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.864822
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.178187
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.522704
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.903196
õ(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.325538
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822997
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.499247
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30433
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55313
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47803
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69061
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37195
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.80274
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.640954
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.846773
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.069118
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.310022
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.571862
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.857442
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.170089
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.513782
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.893315
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.314543
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798215
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467055
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26511
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48608
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38423
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66788
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51268
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90145
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.636035
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.841464
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.063375
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.303788
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.565074
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.850026
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.161952
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.504816
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.883393
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.303496
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773232
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434583
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22552
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41796
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26639
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63434
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65274
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.631091
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836129
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.057602
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.297525
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.558256
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.842575
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.153777
 (378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.49581
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.873423
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.292406
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.759867
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401842
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18556
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34879
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14543
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9822
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80624
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.626121
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.830768
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.051803
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.291232
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.551405
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.83509
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.145568
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.486766
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.863415
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.281269
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.747405
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368842
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09154
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27866
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0235
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42477
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8964
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.621129
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.825384
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.045978
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.284911
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.544524
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.827573
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.137325
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.477688
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.853367
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.270094
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.734899
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.335602
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04139
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20758
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90087
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71819
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98487
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.616114
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819974
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.040128
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.278564
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.537615
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.820025
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.129049
£ (378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.468573
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.843283
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.258875
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.722349
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30213
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99104
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13563
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77755
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78721
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07346
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.611077
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.814543
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.034252
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.272191
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.530678
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.812449
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.120741
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.459424
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.833158
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.24762
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.709758
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268439
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94059
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06292
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65367
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99952
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1623
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.606021
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.809089
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.028352
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.265792
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.523715
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.804843
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.112403
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.450243
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.823005
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.23633
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.69713
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06617
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88994
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9829
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52929
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65816
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19927
(378.48, 9.94, 325.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.600945
