¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(332.58, 7.48, 362.03) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.564726
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.35833
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82043
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17415
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90816
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91208
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.557639
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.544017
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.568325
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.593686
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.620122
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.647656
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.689987
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.803067
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.921634
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.101702
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.102741
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.158022
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.215298
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.274626
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.4834
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.21008
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.28179
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.54259
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.36989
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.81153
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.93504
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.64966
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37191
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66277
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00725
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63998
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43869
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.589051
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.568603
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.593232
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.618923
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.645697
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.673579
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.706704
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.820513
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.939861
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.173166
Ó(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.162178
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.218443
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.276731
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.337107
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.528516
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.26432
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.3369
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.58593
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.86767
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.61361
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.3742
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.28798
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22375
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51022
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84561
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38104
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16032
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.621663
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.59725
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.619025
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.64506
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.672186
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.700431
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.729818
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.838521
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.958677
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.247144
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.223516
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.280803
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.340149
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.401615
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.574876
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.809608
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.39399
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.6307
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.33017
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.49654
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.93361
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.94279
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08043
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3627
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68918
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21095
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89166
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46707
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.655508
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.630949
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.645723
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.672115
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.69961
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.728233
Ì(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.758007
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.857095
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.978086
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.323726
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.299644
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.345166
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.405612
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.468211
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.622508
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.859997
(332.92, 7.46, 360.47) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.45311
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.24986
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.8352
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.13348
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.64423
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67398
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94176
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21997
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53778
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0517
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63237
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57439
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.690616
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.665905
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.673344
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.700109
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.727986
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.757001
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.78718
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.876243
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.998098
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.12605
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.378698
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.411592
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.473183
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.536964
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.671434
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.911774
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86167
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.764
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.62457
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.45508
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.36683
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54831
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80768
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08201
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39125
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89769
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43323
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99533
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.727024
Í(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.702155
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.701906
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.72906
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.757335
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.786759
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.81736
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.895971
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.018721
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.147629
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.460549
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.480145
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.54293
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.607945
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.721687
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.964972
(332.92, 7.46, 360.47) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.73861
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32738
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.85287
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.69942
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.35262
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43747
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67802
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94866
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24945
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74867
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27646
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37653
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.764767
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.739733
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.731432
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.758988
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.787678
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.817528
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.848567
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.916288
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.039963
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.16986
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.545304
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.550895
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.614923
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.681222
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.773291
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34793
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83293
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31243
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.27551
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.92174
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10268
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33049
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56673
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8197
¹(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11226
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60458
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12487
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79268
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.80388
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.778677
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.761939
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.789915
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.819036
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.84933
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.880824
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.937199
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.06183
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.19275
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.633072
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.623908
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.689232
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.756869
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7643
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36457
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82012
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29869
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.74086
(332.92, 7.46, 360.47) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.49032
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00199
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22723
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46084
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70319
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97955
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46631
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99652
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61901
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.844408
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.819028
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.794731
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.821865
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.851436
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.88219
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.914159
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.958714
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.084332
(332.92, 7.46, 360.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.216309
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.723979
(332.92, 7.46, 360.47) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.70011
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62898
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17685
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77987
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36569
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80838
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.286
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78242
­(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68986
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90482
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12766
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35871
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59839
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85823
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35022
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87428
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48813
