¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.493723
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.380213
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.385169
 (417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.39094
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.39753
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.41811
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.450109
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.483314
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.517753
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.570155
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.641298
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.715146
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.819634
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.973515
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.340893
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53692
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71486
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90014
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08986
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27287
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53121
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.59368
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.60438
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.61757
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.63327
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.65149
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.67223
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.69552
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.72138
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.446521
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.425845
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.406128
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.406677
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.411785
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.417712
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.424462
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.441656
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.474012
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.507583
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.5424
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.590803
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.662532
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.736993
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.833846
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.988522
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.314436
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45203
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62719
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80955
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99957
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19764
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44287
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.72333
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.73429
  (417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.74777
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.76377
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.78232
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.80341
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.82708
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.85332
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.478225
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.457446
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.437633
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.434122
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.43939
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.44548
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.4524
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.466073
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.498801
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.532755
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.567966
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.612226
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.684566
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.759667
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.848654
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.004159
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.288068
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36975
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54222
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72178
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90883
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10377
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51902
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.85753
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.86877
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.88255
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.89888
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.91776
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.93922
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.96327
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.98993
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.511115
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.49023
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.470316
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.462572
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.468006
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.474268
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.481364
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.491377
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.524492
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.558845
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.594467
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.634436
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.707414
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.783182
™ (417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.864063
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.020435
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.261794
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28998
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45988
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63676
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82095
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09949
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59746
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.99644
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.00797
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.02207
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.03873
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.05797
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.07981
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.10426
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.13135
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.545223
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.524229
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.50421
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.49205
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.497657
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.504098
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.511378
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.519502
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.551106
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.585874
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.621926
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.659295
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.731091
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.807551
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.886971
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.037356
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.235613
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21268
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38011
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55437
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73586
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17396
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67826
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.14021
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.15206
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.16648
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.18349
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.20311
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.22534
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.25022
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.27774
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.580581
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.559472
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.539346
‹ (417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.522579
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.528368
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.534997
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.542469
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.550791
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.578661
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.613863
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.650359
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.68819
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.755611
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.832793
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.912968
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.054929
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.222822
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13775
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30282
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47461
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7807
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25058
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76151
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.2319
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.30119
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.31595
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.33333
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.35334
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.37599
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.4013
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.42929
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.617224
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.595998
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.575761
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.556495
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.560164
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.566988
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.574662
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.58319
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.607178
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.64283
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.679792
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.7181
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.780988
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.858921
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.939883
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.073164
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.242123
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06517
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22796
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41462
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85357
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32949
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84723
œ (417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.0494
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.0451
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.04319
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.04367
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.50885
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.53194
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.5577
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.58618
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.655188
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.633841
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.613488
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.594113
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.593072
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.6001
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.607983
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.616728
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.636676
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.672798
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.710243
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.749049
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.80724
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.885953
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.967732
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.092069
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.262134
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99487
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15547
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.484
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9285
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41068
(417.89, 13.34, 328.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93552
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.96598
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.96165
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.95972
(417.89, 13.34, 328.07) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 15.96016
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.66983
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.69337
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.71961
(417.89, 13.34, 328.07) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.74859
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.694511
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.673038
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.652567
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.63308
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.627119
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.63436
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.642463
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.651433
(417.89, 13.34, 328.07) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.667179
