¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4526
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.390093
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67508
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37672
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17902
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10513
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8707
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46371
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.62794
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.61219
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.43204
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.41132
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.48114
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.6848
(326.00, 7.65, 373.23) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 22.30357
(326.00, 7.65, 373.23) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.82456
(326.00, 7.65, 373.23) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.53891
(326.00, 7.65, 373.23) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 23.80708
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551044
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758838
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963495
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191863
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440148
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710219
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996789
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306795
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64674
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021118
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435364
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896126
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07946
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70115
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40638
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21309
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14466
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.57426
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.70814
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.81658
á(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.78442
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.59653
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.44017
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.5145
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.73171
(326.00, 7.65, 373.23) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 23.00714
(326.00, 7.65, 373.23) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.87656
(326.00, 7.65, 373.23) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.50848
(326.00, 7.65, 373.23) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.78525
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55632
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765122
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971506
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200284
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449296
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72019
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00854
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319655
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660872
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036716
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452667
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915425
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10268
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72736
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43624
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24738
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18448
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.76976
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.98057
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.13843
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.10521
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.95743
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.40811
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.55049
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.78115
(326.00, 7.65, 373.23) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 23.91515
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561551
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770778
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97955
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208718
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458455
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730171
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020346
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33258
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675075
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052398
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470064
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568859
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.126
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75377
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46631
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28193
ì(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22461
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83802
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.26589
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.46997
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.4435
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.34061
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.98147
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.58914
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.83315
(326.00, 7.65, 373.23) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 24.90127
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566734
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776384
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987632
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217156
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467621
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740163
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03221
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345565
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689351
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068159
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487556
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530633
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14947
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78028
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49657
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3167
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26504
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83744
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.56494
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.77822
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.80071
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.74811
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.24178
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.63048
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.88774
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.99693
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.73229
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.84727
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571869
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781937
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995744
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225597
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476793
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750162
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044126
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358613
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703694
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084002
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108656
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507314
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13684
ÿ(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80699
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52698
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35173
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30576
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.23983
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64945
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.10183
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.17838
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.14391
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.26409
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.67452
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.94495
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.42138
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.20829
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.34526
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576954
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787436
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003891
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234043
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48597
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760167
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056094
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371718
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718106
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099921
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127579
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508888
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06182
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82641
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55762
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38701
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31104
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.49913
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.15785
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.12707
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.1118
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.30694
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.52769
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.28755
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.00483
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.87537
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.7095
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.86659
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.78228
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581988
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792882
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01207
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242488
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495149
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770177
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068111
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384882
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732584
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691791
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146625
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511041
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987602
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74033
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58847
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42249
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31351
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84222
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.53074
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.48109
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.44761
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.62626
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.85818
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.57516
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.06742
(326.00, 7.65, 373.23) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.40176
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.35681
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.23424
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.40978
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586972
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798274
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020278
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250939
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504332
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780191
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080181
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398101
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747126
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709044
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165722
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513762
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91425
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65535
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51038
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45821
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.317
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.846
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.01786
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.86083
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.82597
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.96313
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.20714
(326.00, 7.65, 373.23) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.8761
(326.00, 7.65, 373.23) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.13275
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.71239
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.86379
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.78099
(326.00, 7.65, 373.23) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.97346
ï(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591902
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803607
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028514
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259386
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513514
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790206
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092297
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411374
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312499
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726327
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184937
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517092
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841697
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57141
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40766
(326.00, 7.65, 373.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41252
