¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65585
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.743556
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.751399
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.819349
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.889701
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.051978
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.21249
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.23665
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.642892
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.666419
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.690995
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.716642
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.8124
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.923582
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.532383
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.569804
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.60874
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.649228
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.79543
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.968009
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.891995
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.197439
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.974919
ë(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.862571
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.803397
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.790019
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.777988
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.783977
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.852483
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.923406
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.083733
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.14689
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.08555
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.628701
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.652047
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.676437
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.701895
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.803149
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.913938
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.527467
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.564821
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.60369
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.644107
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.792345
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.80774
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.867023
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.276088
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.016209
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.902915
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.839502
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.82608
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.814012
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.818006
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.887093
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.958616
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.116773
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.08349
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.93946
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.615231
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.638405
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.66262
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.688814
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.794342
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.904757
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.523478
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.56078
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.599594
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.639955
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.789917
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.784498
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.843438
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.359405
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.059443
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.945157
ê(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.877229
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.863761
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.851652
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.85351
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.923205
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.995358
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.151118
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.02224
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.79823
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.602472
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.625485
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.649535
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.680781
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.785977
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.89604
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.520414
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.557676
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.596448
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.636765
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.788145
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.762608
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.821226
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.447598
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.104668
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.98934
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.916614
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.903097
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.890945
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.890518
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.960851
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.033664
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.186791
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.9631
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.66168
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.590419
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.61328
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.637173
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.673171
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.778052
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.88778
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.518276
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.555509
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.594251
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.634539
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.787026
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.742055
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.800371
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.540887
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.151926
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.035505
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.957686
ë(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.944118
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.931925
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.92906
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.000058
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.073561
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.223815
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.90603
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.52968
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.579063
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.601782
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.625529
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.665981
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.770566
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.879977
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.517062
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.554278
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.593003
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.633275
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.786561
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.722823
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.780861
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.639505
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.201273
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.083704
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.000483
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.986864
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.974624
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.969163
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.040858
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.115082
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.262215
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.85098
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.4021
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.5684
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.590984
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.614594
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.659209
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.763513
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.872628
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.516768
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.553981
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.592703
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.632968
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.786751
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.704906
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.762682
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.822993
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.252758
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.133984
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.045041
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.03137
ì(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.019082
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.010859
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.083284
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.158261
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.302011
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.79792
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.27879
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.558423
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.580881
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.604362
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.652851
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.756894
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.865731
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.517397
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.554618
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.593349
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.633623
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.787595
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.688287
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.745821
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.810849
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.306437
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.186401
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.091405
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.077676
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.06534
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.054386
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.127369
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.203134
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.343235
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.74681
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.15964
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.549124
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.571467
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.59483
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.646908
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.750707
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.859283
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.51895
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.556191
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.594942
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.635239
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.789093
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.672959
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.73027
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.799616
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.362364
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.241008
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.139609
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.125822
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.113436
é(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.10244
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.173149
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.249735
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.38591
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.69763
(337.78, 7.49, 325.44) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.04454
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.5405
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.562736
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.585988
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.641377
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.744948
(337.78, 7.49, 325.44) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.853283
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.521424
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.558699
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.597485
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.637816
(337.78, 7.49, 325.44) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.791245
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.658911
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.716019
(337.78, 7.49, 325.44) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 9.78929
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.420608
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.297868
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.189704
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.175858
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.163417
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.152374
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.220663
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.298107
(337.78, 7.49, 325.44) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.430068
(337.78, 7.49, 325.44) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.65034
