¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58894
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698619
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944592
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211177
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500236
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814666
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157885
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533951
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957199
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43112
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959547
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53945
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17645
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89731
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71959
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66613
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64656
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65743
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58331
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64175
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90998
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30051
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472064
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701047
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947952
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214834
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504229
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818992
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162609
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53918
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958242
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432232
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960814
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54183
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17913
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90034
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72305
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67018
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65673
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66909
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41595
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4476
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62774
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22242
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472801
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704164
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951326
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218473
ˆ(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508155
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823304
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167313
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544317
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959211
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433309
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961952
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54416
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18176
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90333
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72649
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67415
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66733
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68189
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24051
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25714
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35264
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09086
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473536
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707273
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954634
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222096
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512108
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827603
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171993
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549475
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964899
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434269
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963046
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54649
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18438
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9063
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72991
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67807
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67832
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73698
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06762
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08032
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15685
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96254
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474379
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708466
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957978
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22572
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516039
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831864
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176662
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554604
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970567
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435163
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964067
…(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54874
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18697
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90922
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73326
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68196
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72132
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79282
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91906
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95659
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97188
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91266
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475231
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708865
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961277
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22928
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519901
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836104
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181327
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55971
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976183
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436734
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964946
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55104
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18954
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91215
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73658
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64685
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77041
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84946
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98203
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83473
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79057
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51713
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476017
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709209
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962867
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232844
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523789
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840353
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185951
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56479
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981813
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442973
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96579
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55327
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19206
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91505
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73669
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5763
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68201
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90681
ƒ(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04621
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71474
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65047
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15509
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476835
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709554
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963181
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236412
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52766
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844562
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190573
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569845
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987388
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449146
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966519
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55553
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19458
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91788
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67548
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5066
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48722
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96491
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11157
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59661
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99924
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477623
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709837
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963499
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238228
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531505
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84874
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195145
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574907
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992967
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455335
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969414
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5577
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19704
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92884
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66592
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43787
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37784
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0238
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17815
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47804
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3587
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478429
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710079
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963757
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23854
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535354
€(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852939
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199739
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579926
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998486
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461485
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976238
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55988
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20037
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94604
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6946
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30003
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08341
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24601
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48227
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72923
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479196
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710279
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964003
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238776
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537274
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857043
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20425
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584921
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003986
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467583
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983068
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.562
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21541
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96314
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72402
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3198
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22331
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99891
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31465
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52308
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07338
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479981
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710466
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964198
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238977
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537522
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861215
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208798
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589874
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009481
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47365
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98982
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55541
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23036
(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98023
„(325.01, 7.17, 392.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75426
