¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼ (409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81199
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08788
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00741
†(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38645
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568114
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798534
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046775
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315019
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605626
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903487
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177399
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472363
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792932
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189487
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566234
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00873
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53326
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09925
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59472
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20037
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97208
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50577
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08679
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00607
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38478
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567971
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798381
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046621
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314813
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605403
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899809
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173491
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468092
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786104
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1721
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547321
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0123
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53721
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12195
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62042
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24366
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01953
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50482
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08565
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00467
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38303
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567826
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798204
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046454
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314635
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605209
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896313
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169734
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46406
€(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781765
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155033
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541909
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.016
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54133
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12661
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64681
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28756
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03484
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50382
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08446
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00322
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3812
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567639
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798037
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046238
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314417
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604977
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893057
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166218
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460281
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777648
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138359
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545416
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01991
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54568
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13143
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6739
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33211
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05073
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50281
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08322
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0017
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3793
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567497
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797844
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04605
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314241
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60476
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889981
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162924
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456743
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773837
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121999
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549098
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02395
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5502
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13644
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7017
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37646
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06722
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50173
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08193
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00012
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37731
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567313
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797674
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045874
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314006
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604517
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88714
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1599
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453457
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770291
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121143
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552938
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0282
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.13305
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.12031
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.10911
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.13844
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.12646
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.10826
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.09163
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07656
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.06303
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.05103
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.04056
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.03161
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.01823
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.01379
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.01085
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00941
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00946
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.01101
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567133
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797474
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045671
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313785
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604282
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884508
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157043
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450425
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76699
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117416
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556894
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.987407
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.973157
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.960431
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.949222
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.983171
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.963706
¨(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.945792
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.929427
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.914591
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.901277
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.889471
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.879167
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.870354
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.863029
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.857186
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.852818
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.849926
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.848502
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.84855
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.850068
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566942
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797278
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045423
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313562
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60405
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882103
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154439
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447613
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763589
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113676
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561026
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03713
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.05039
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.0352
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.02154
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.03232
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.01297
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.995186
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.978951
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.964254
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.951084
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.939429
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.929284
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.920637
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.913484
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.907819
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.903638
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.900938
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.899714
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.899972
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.901706
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566759
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797103
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045237
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313311
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603792
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879863
¨(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152066
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44503
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758434
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110026
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565243
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04182
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.14677
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.13152
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.11783
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.12993
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.1104
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.09245
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.07606
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.06122
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.04792
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.03616
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.02592
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.01719
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00997
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00426
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00004
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.997316
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.996086
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.996349
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.998103
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566564
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796869
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045002
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31306
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603531
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877854
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149899
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44268
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753596
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.050688
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.034566
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.019842
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.006509
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.01046
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.25234
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.23101
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.21128
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.19315
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.17661
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.16162
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.1482
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.13632
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.12598
(409.12, 7.26, 367.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.11717
