¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(336.61, 7.08, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53721
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450183
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953255
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.2015
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.17683
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.1538
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.25235
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.38029
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.51519
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.92469
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.17427
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.45422
(336.68, 7.17, 318.80) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.0289
(336.68, 7.17, 318.80) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.35498
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525954
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780087
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537195
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85577
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203793
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58532
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999651
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453329
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956717
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.997541
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.973274
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.969837
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.08888
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.21235
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.4072
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.80792
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.01947
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.33897
(336.68, 7.17, 318.80) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.87318
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526437
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78061
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535422
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853841
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201622
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583019
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002302
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456264
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.828475
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.803
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.779117
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.816663
·(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.931662
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.0509
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.30206
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.69434
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.86989
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.22679
(336.68, 7.17, 318.80) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.90292
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526821
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241114
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533509
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851766
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199373
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58052
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000226
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459071
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.642361
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.617285
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.593768
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.669207
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.780371
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.895614
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.19971
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.60008
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.72529
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.11761
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51823
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527105
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239245
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53151
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849575
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196979
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577867
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997335
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461373
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.464537
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.439844
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.423412
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.527183
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.634715
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.751233
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.10004
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.46328
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.5855
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.01133
(336.68, 7.17, 318.80) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.8847
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.09905
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07045
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05927
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527291
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237324
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529397
È(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847252
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194437
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575099
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994234
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.320346
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.294501
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.270181
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.289863
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.390325
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.494417
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.660933
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.00298
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.33095
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.47885
(336.68, 7.17, 318.80) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.27034
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.17872
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.02601
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00341
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.99226
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.06491
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.17937
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96613
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235248
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527132
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84481
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191751
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572175
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990988
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.15726
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.131799
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.107834
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.161068
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.258392
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.35922
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.572922
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.908442
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.20293
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.38487
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.53365
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10706
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9559
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93898
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.92786
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00334
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11666
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964125
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233067
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524818
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84225
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188946
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569084
Ñ(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989819
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.001091
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.975998
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.952376
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.036809
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.131155
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.228884
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.48713
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.96891
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.07905
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.29333
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.42518
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03831
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.89011
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.87708
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.866
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94415
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05638
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962053
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230821
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522365
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839583
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186033
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565838
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.877657
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.851449
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.826709
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.828512
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.916881
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.008394
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.10318
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.403499
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.85143
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.95916
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.20417
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.32188
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.97242
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.83067
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.81768
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.80662
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.88729
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.99848
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959862
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228443
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519773
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836759
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182934
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564366
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.73381
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.707969
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.683571
Ô(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.715317
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.801091
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.889913
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.026216
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.321964
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.7377
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.84311
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.11733
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.22357
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9093
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.77366
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.76071
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.74968
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.83272
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94292
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95955
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225973
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517091
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833853
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179752
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564136
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.595801
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.570312
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.546245
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.605952
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.689259
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.775515
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.951841
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.242466
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.62757
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.73077
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.03275
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13008
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.8489
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.71904
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.70613
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.69513
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.78039
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.88964
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960395
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225203
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51428
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830799
(336.68, 7.17, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177911
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.489889
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.463319
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.438169
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.42206
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.500256
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.581209
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.665027
×(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.87928
(336.68, 7.17, 318.80) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.164951
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.52094
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.62202
(336.68, 7.17, 318.80) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.95037
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04126
(336.68, 7.17, 318.80) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.79117
