¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(375.55, 8.17, 342.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580669
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24958
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.42116
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.75749
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9116
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41186
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.656911
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.031872
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.477623
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.977174
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.580987
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29129
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.19117
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.32402
— (375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.7355
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87497
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.80972
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644747
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.017306
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.461329
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.958833
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.551536
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25719
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13177
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.22802
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.63585
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83178
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73322
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.632256
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.00226
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.4445
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.939892
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.521306
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22221
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07144
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.13139
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01353
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33882
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.65504
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.619447
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.986741
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.427148
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.92037
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.490322
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18637
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01023
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08137
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95265
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58449
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57523
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.606322
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.970756
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.409278
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.90027
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.458601
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1497
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.696
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02194
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88231
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5457
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49384
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.592885
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.954482
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.390906
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.879606
Ã(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.430249
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76707
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65464
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95619
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80756
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49056
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78978
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.579151
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.939342
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.372039
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.858397
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973944
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72923
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61015
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88815
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72851
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41936
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15895
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.565115
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923874
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.352685
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291364
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940514
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69044
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56456
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81791
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64531
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33236
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36108
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.550786
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.908088
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.332853
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280506
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906263
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65068
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5179
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74557
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55824
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17913
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.76277
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.536173
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.891986
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792324
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269032
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871231
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61002
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47642
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69613
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46735
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99145
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.521276
ƒ(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364823
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775671
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25688
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835398
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5685
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43623
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64677
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37287
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7933
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977858
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349421
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758661
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244098
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811744
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52617
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39436
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59545
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27498
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58545
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963596
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333725
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74132
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230727
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796617
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48299
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35094
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5422
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17382
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36877
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949047
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317706
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723633
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216749
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780781
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43907
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30597
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48719
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06963
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18434
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934165
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30139
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705601
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202106
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764246
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40125
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25952
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41694
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9721
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01564
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919097
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284794
‡(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688864
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186901
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747072
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38166
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21165
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34425
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88408
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83934
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903706
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26787
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674794
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171118
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729248
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36134
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15339
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27032
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79326
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6366
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888078
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250685
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660191
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154731
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71073
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34028
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09151
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19522
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69983
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40785
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872146
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233208
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645091
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137798
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691573
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30318
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05489
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11907
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60385
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17614
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856022
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215475
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629475
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120277
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666701
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26565
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01822
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04185
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50551
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94205
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839621
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197482
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613363
„(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102202
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63315
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22771
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98045
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96367
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40493
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72817
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824154
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17922
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596767
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075031
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599257
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1893
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9416
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90238
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3021
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53671
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813165
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160683
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578975
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044496
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564949
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15052
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90174
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85507
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18087
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34257
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801988
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144349
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551332
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013617
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530271
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11139
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86088
(375.16, 8.24, 342.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80661
