¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(442.08, 14.44, 259.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20422
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.890965
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.869779
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.85015
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.832064
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.815505
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.800463
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.786926
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.774882
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.764325
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.755245
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.747635
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.741489
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.736805
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.733577
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.731802
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.73148
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661928
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902901
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16306
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444723
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75065
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083346
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438847
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828733
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25781
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732267
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.05665
‰ (442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02729
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.999589
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.973527
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.94908
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.926232
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.904964
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.885259
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.867103
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.850478
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.835377
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.821787
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.809693
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.799092
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.789974
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.782331
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.776157
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.77145
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.768204
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.766417
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.766089
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666772
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908144
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1687
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450858
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757339
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091385
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451027
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842071
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272568
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748618
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.09418
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.06471
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.0369
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01073
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.986188
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.963248
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.941894
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.922109
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.903877
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.887186
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.872022
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.858372
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.84623
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.835582
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.826424
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.818746
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.812544
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.807812
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.804547
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.802748
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.802412
ñ(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671627
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913326
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174336
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456965
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763981
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098635
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4632
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85544
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287318
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764947
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.13352
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.10393
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.076
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.04973
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02508
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.00204
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.980599
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.960729
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.942421
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.925657
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.910428
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.89672
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.884521
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.873826
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.864624
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.85691
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.850677
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.845921
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.842636
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.840824
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.84048
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676433
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918512
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179933
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463029
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770607
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10588
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472672
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868865
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302078
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781345
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.1747
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.14498
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.11693
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.09054
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.06579
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.04265
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02111
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.00115
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.982764
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.965924
ù(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.950626
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.936854
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.924601
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.913856
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.904609
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.896856
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.890591
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.885809
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.882505
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.880678
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.880325
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681189
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923659
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185502
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469071
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777164
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113052
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480556
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882221
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316843
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797719
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.21775
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.18789
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.15972
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.13321
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.10835
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.0851
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.06347
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.04342
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02494
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.00802
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.992652
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.978816
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.966502
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.955705
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.946412
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.938619
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.93232
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.92751
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.924186
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.922343
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.921981
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685936
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92875
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191043
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475082
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783709
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120187
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488369
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892944
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331629
ˆ (442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814129
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.26271
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.23271
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.20441
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.17777
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.15279
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.12944
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.1077
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.08755
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.06899
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.05199
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.03654
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02264
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01026
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.999408
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.990067
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.982233
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.975898
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.971059
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.967711
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.965855
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.965484
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690648
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933867
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196553
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481039
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79019
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127254
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496166
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901512
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346448
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830524
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.30962
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.27947
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.25103
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.22427
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.19916
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.17569
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.15384
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.1336
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.11494
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.09786
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.08233
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.06835
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.05592
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.045
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.03561
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02773
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02136
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01649
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01312
ô(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01125
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01087
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695324
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938917
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201984
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48696
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796638
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134308
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503888
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910024
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358355
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846953
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.33932
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.32822
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.29963
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.27273
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.2475
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.22391
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.20195
(442.15, 14.45, 259.55) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.1816
