¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(397.09, 14.00, 247.34) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.613554
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706305
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900828
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110024
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341975
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591635
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856369
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14437
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452106
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781569
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141898
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53965
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967201
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445029
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.949678
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5184
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12739
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80992
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58094
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4556
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46634
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63391
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01057
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69074
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8493
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.94124
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19014
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351531
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525735
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710742
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90559
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115149
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347329
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597033
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862229
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150752
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459121
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788868
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149914
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547647
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976039
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452889
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95842
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.523
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13166
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81596
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58429
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45887
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46676
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62529
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0003
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67326
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83511
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.94557
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193994
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355647
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530066
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715286
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910469
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120399
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352791
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602577
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868246
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157306
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46635
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796416
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158217
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555964
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985232
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.461185
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968175
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52821
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1362
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82266
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58843
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46303
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46823
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61796
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99148
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65758
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82304
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95252
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197925
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359846
 (396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534477
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719937
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915462
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125776
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358362
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608265
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874421
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164032
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473559
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804212
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166784
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564606
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.994785
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.469914
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978976
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53402
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1414
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83001
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59336
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46807
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46908
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61193
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98411
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64283
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81306
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.9621
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201933
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364124
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538968
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724694
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920571
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131276
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364038
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614097
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880754
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170931
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480916
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812257
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175612
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573569
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004695
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47908
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99017
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54044
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14724
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83779
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59909
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47401
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46504
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60718
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97818
 (396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62845
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80518
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97431
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206015
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368485
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543539
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72956
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925795
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136897
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369822
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620074
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887244
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178002
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488499
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820549
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184705
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582856
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014963
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488681
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00176
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54746
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15372
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84256
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60561
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47948
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46216
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60373
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97369
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6159
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79939
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98916
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210174
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372926
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54819
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734531
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931133
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142643
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375713
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626197
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893891
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185246
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496309
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829092
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194073
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592468
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025592
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49872
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01373
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55509
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16086
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84808
¡(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61146
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48179
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46043
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60157
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96426
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60517
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79536
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01115
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214407
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377449
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55292
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739608
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936585
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148514
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381711
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632463
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900696
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19266
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504347
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837884
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203729
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602405
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036582
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509197
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0261
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56333
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16865
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85434
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61713
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48508
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45986
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60069
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95378
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59627
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78456
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03995
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218716
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382051
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557732
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744792
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942153
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154508
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387814
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638874
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907659
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200247
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512613
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846925
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213661
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612668
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047934
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520115
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03887
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57218
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17709
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86134
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62364
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48935
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46045
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60111
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94485
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58925
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77594
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07139
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223099
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386734
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56262
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750081
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947833
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160625
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394022
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645428
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914777
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208006
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521106
(396.36, 14.08, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856217
