¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(376.30, 8.03, 343.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207133
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73204
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83438
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94075
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05115
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1657
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28452
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41717
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569221
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820123
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092051
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387713
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710301
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063604
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447312
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865967
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329746
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.846276
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.425
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80223
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62787
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57984
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58251
×(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70884
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97128
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03861
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11963
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20501
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29115
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37781
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46805
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56195
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65964
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76116
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86665
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97614
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0898
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20772
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32997
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590846
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844563
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118595
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416639
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741934
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098341
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488009
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910961
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379745
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902152
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48784
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89854
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73847
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7056
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73694
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87759
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18069
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95385
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03374
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11705
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20461
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29618
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39148
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49052
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59048
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69124
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7959
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90453
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01735
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13434
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25567
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612305
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8685
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14524
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445682
Ó(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773711
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133245
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528983
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956285
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43014
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958509
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55126
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99618
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85071
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82539
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89455
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03385
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3947
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87236
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95137
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03378
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1197
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20927
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30356
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40154
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50339
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60915
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71892
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83288
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9482
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06438
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18485
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633811
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891807
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171798
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474838
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805622
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168312
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567691
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001937
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480927
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01534
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34055
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09506
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96458
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94693
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05529
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19332
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61336
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79406
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87227
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95384
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03886
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12741
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21958
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31608
Ç(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41691
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52164
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63036
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74316
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86019
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98154
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10729
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655358
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915168
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197204
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504103
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837662
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20354
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606594
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047914
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532105
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07264
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4242
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19528
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08011
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07037
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19953
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.356
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64479
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7189
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79631
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87706
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96127
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04896
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14024
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23521
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33389
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43759
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54529
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65707
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77299
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89323
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01782
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676941
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938575
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222669
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532194
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869831
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238916
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64568
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094205
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583667
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13041
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51301
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2968
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19727
á(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19561
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34614
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52202
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57343
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64679
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72346
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80345
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88688
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97377
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06419
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15827
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25605
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35769
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46372
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57447
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68934
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80851
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93201
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698556
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962024
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248189
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560065
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90122
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274445
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684952
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13975
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635612
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18865
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60285
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39965
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3161
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32274
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51543
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69146
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50505
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57773
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65369
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73293
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81558
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90168
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9913
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08459
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18153
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28228
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38688
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4955
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60925
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72735
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84983
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719762
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985512
Ñ(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273757
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587999
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931856
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309655
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724398
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183594
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68793
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24734
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69376
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50382
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42834
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45178
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71611
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86891
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43962
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51165
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58691
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66544
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74738
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83274
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92161
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01406
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1102
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21012
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31392
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42163
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53339
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64968
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77111
