¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359432
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23339
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.22225
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.21325
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.20638
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.20163
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.19901
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.1985
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614878
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801862
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002523
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218523
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45185
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704109
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977979
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276596
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114936
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490226
­(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903346
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360149
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86795
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43565
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07439
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79834
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62552
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57966
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69212
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97079
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33544
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31559
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29793
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28245
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26912
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.25795
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.24892
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.24202
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23726
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23462
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23411
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612545
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799472
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999955
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215754
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448783
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700839
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974424
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765598
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107402
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481947
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894204
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35004
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856663
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.423
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06013
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7821
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60693
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55805
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66684
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94538
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37369
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35379
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33608
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32054
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30717
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29597
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2869
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27998
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2752
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27255
€(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27203
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610243
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797118
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997424
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213029
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445728
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697618
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970924
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758797
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099944
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473787
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885203
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340053
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845536
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41053
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04605
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76609
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58853
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53682
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64192
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92047
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41431
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39435
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37658
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36099
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34758
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33633
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32724
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32029
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31548
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31282
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31229
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607973
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794801
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994935
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210346
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442814
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694448
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967477
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752076
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092584
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465701
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8763
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330182
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83457
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39824
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03218
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7503
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57045
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51586
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61734
¥(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89609
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45733
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4373
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41947
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40383
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39037
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37908
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36995
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36298
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35815
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35547
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35493
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605835
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792521
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992482
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207705
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439959
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691329
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434036
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745433
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085336
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45775
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867508
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320456
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823726
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38608
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01847
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73473
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55262
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49519
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59316
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87229
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50278
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48268
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46478
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44909
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43558
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42424
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41508
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40807
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40322
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40053
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39998
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603778
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790277
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990071
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205107
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437152
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68826
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428038
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738914
­(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078186
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449903
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858872
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310887
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813046
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37413
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00498
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71944
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53504
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47484
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56933
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79036
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5507
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53052
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51256
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49681
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48324
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47186
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46266
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45562
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45075
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44803
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44748
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601753
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788071
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9877
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202551
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434392
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136724
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422114
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73246
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071144
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44216
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850341
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301447
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802532
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36234
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99173
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70432
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51774
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4548
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54584
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77164
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.60113
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.58087
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.56284
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.54702
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5334
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.52197
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51273
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50566
–(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50076
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49802
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49746
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599765
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785813
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985369
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20004
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431678
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131353
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416263
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726103
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064179
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434542
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841921
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292109
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792178
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35074
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97861
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68946
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50068
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4351
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50544
(329.86, 7.49, 367.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73641
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.65411
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.63376
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61566
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59977
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.58609
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.57461
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.56532
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55822
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55329
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55054
(329.86, 7.49, 367.67) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.54996
