¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(327.32, 7.53, 367.06) (337.11, 1.08, 388.28) (0.81, 2.16, 0.81) Human 6.851679
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88827
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.92851
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.90046
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.87619
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.85566
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.83888
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.82581
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.81647
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.81083
(326.78, 7.43, 366.79) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.8089
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524766
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746954
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985897
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243504
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522009
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152534
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511183
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904231
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336795
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684179
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01203
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37708
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77908
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21515
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68984
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35872
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6696
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66987
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40864
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41372
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91288
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526669
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749007
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988103
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245894
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524595
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82679
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155592
‡(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514526
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907917
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340834
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67986
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02583
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39906
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80279
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24092
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71788
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41215
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68618
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77773
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42463
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43345
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93777
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528579
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751061
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990328
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248277
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527194
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829643
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158657
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517871
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911575
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33577
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699313
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04679
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4216
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82722
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26744
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78426
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49354
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70231
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79115
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44083
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45341
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96295
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530531
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753139
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992572
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250701
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529811
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832478
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161753
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521284
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915301
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326283
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719343
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06828
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44487
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85237
ƒ(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29472
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85785
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57648
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71802
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8047
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45721
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47359
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98842
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532497
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755252
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994836
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25316
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532465
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835372
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164893
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524689
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919078
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317008
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713628
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09044
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46877
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87824
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32281
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93279
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66097
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73329
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81842
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47376
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49399
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01417
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534451
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757368
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99711
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25561
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535134
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838263
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168061
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528158
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922872
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308047
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703875
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11321
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49331
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90485
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35342
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.009
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74699
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84088
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83226
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49049
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5146
£(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04021
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536471
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759511
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999417
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258117
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537836
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841189
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171234
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531662
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926702
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29934
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694354
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12602
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51857
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93213
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42262
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08663
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83462
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05766
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83063
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23491
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21096
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18965
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17094
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.15483
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14131
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.13037
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12199
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11618
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11292
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11221
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11407
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538455
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761685
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001764
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26063
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540546
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844139
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174478
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535186
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92874
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290916
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685177
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11599
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54446
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96019
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49293
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16558
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90216
(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.21522
(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.13612
·(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.20347
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.1885
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.16721
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14853
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.13245
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11895
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.10802
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09966
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09385
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.0906
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.0899
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09175
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540509
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763873
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004122
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263175
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543317
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847145
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177722
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538747
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921223
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282721
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676273
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10622
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57104
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.989
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56449
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21848
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82282
(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.17354
(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.10291
(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.1699
(326.78, 7.43, 366.79) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.51494
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.08727
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.06867
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.05267
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.03923
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02836
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02003
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.01426
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.01103
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.01033
(326.78, 7.43, 366.79) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.01218
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542559
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76606
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006467
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265732
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546075
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850142
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180993
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542322
¶(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913902
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274795
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66763
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09678
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56744
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02156
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6061
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14807
(326.78, 7.43, 366.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74514
