¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56781
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.19364
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18009
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16942
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16162
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15669
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15461
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1554
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15904
‘(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395633
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619208
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86007
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127292
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422986
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73732
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041679
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381444
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804372
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273723
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755483
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21373
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65672
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31309
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57563
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18913
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81655
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82417
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74442
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43053
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40515
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38273
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36325
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34669
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33304
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3223
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31444
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30948
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3074
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3082
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31188
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394661
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618171
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858933
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126758
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422411
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744437
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049407
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394217
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818548
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275904
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757236
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2376
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68279
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44337
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64599
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21972
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85658
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64073
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69488
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58963
‘(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56405
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54146
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.52183
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50514
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49139
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48056
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47265
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46766
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46557
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46638
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.4701
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393688
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617141
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857826
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126182
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421767
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744193
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057246
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407015
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832705
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276255
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758993
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26201
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70941
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57482
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6747
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25119
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89886
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68802
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64577
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09099
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09496
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392738
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616096
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856706
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125543
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42111
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743454
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065201
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419725
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846153
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276682
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760666
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28686
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73658
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70752
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70421
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2835
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94205
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73635
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59705
ƒ(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95618
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06469
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391747
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615075
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855575
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12487
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42035
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742645
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07324
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432438
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846564
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277111
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762316
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31224
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76431
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84132
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73453
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31673
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98619
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78572
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54878
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82103
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03421
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390783
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614011
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854444
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124138
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419578
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74177
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081367
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445107
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846969
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277606
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763906
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32837
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79257
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87326
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7626
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35083
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03121
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83616
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50096
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68558
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00347
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389784
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612962
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85334
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12339
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418755
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740847
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089645
„(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456185
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847456
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278111
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765481
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33012
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82138
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86079
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74708
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38584
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07715
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87789
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45351
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56853
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97249
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38883
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611893
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852193
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122571
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417836
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739856
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092384
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456646
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847954
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27866
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766987
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33183
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85077
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84798
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73151
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42172
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12405
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91549
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40651
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46959
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9398
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387863
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610844
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851033
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121697
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416891
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73884
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091238
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457153
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848475
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279222
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768429
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33347
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88072
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83492
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.716
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45855
ƒ(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17194
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95409
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35183
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98977
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88931
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386846
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609792
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849894
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12079
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415894
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73774
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090042
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457665
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849037
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279852
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769875
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33506
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94537
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82156
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70045
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49631
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21276
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99561
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28974
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02493
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83901
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385894
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608726
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84875
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119814
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414827
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736599
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088776
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458202
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84964
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280504
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771245
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33662
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98731
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80795
(337.61, 7.53, 332.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68498
