¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.11664
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441853
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954654
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50269
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11624
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80776
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59308
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49238
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52596
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66729
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00607
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59804
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45235
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53759
(441.73, 14.63, 257.27) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 24.02576
(441.73, 14.63, 257.27) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 24.06706
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879073
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079799
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295691
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528489
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780214
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053231
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350295
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674678
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029863
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988153
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450266
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963805
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5128
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12758
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8206
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6077
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50922
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55201
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70068
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04546
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64519
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.76508
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.73901
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.71594
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.69587
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.67711
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.60955
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.59144
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.58322
¦(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.57793
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.57557
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882433
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083409
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299577
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532685
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78476
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058166
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355675
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680563
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577243
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995796
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458717
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972982
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52303
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13908
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83361
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62254
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52633
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57183
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73456
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08545
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69315
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.73622
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.71019
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.68717
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.66713
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.65007
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.63596
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.6248
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.61658
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.61129
(441.73, 14.63, 257.27) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.60893
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885812
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087039
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303486
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536904
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78933
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063128
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361084
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686482
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584213
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003439
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467208
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98228
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5334
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15071
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84678
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.09475
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.14959
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.20676
É(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.26631
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.3283
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.39277
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.45978
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.52941
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.60172
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.67676
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.75462
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.83537
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.91909
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.00586
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.09577
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.18892
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889208
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090687
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307415
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541148
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793923
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06812
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366524
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209796
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591183
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011146
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475771
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991671
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54392
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16256
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86015
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.83543
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.80841
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.78327
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.75998
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.73854
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.71892
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.70111
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.68509
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.67086
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6584
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6477
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.63876
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.63157
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.62612
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.62241
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.62043
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892622
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094353
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311363
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545412
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798542
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073137
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371993
Ü(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216204
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59821
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018888
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484354
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00119
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55456
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17447
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87366
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.90217
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.875
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.84971
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.82629
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.80472
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.78499
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.76707
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.75096
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.73665
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.72411
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.71335
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.70436
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.69712
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.69164
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6879
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.68591
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896051
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098039
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315331
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549697
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803183
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078178
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873673
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222616
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605273
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026695
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492983
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01084
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5653
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18654
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88732
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.91342
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.88621
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.8609
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.83745
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.81586
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.7961
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.77817
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.76204
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.74771
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.73516
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.72439
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.71538
Á(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.70813
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.70264
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6989
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.69691
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899497
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10174
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319318
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554002
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807846
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559655
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879569
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229088
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612396
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034542
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501664
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02057
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5762
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19877
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90117
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.92648
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.89924
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.87389
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.85041
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.8288
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.80901
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.79105
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.7749
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.76055
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.74798
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.7372
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.72817
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.72092
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.71542
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.71167
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.70967
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902958
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105459
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323324
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558329
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812531
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565084
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885506
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235572
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619495
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0424
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510426
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03043
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58717
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21115
(441.73, 14.63, 257.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91518
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.94135
á(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.91408
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.88869
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.86518
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.84353
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.82372
(441.73, 14.63, 257.27) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.80573
