¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.31053
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734276
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107226
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518365
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972063
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471319
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02989
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66249
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14039
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99861
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04329
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17148
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5832
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2177
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24781
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48741
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09164
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462453
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640272
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832345
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041852
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268716
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514295
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780951
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069823
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38746
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736193
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110024
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521461
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975818
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475513
ß(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03509
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66838
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14772
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01095
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05675
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18291
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60945
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23407
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28708
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46496
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92315
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463363
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641246
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833276
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042903
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269853
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515526
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782289
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071465
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389258
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738171
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112926
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524674
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979724
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479874
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04048
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39285
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15541
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02352
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06698
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19486
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63631
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25401
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32726
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44409
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75281
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464318
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642267
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834248
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04399
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271028
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516799
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783674
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073157
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391115
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740211
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115932
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528003
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983779
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484406
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72307
ì(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39659
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16237
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03639
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07762
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20735
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65869
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27986
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36842
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4119
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59296
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465318
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643338
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83526
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045115
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272243
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518116
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785107
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074903
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393025
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742314
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119042
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531446
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987988
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12924
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7266
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40059
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16695
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04953
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08875
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22031
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68046
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30635
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4451
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37337
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55021
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466362
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644457
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836314
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046276
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273498
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519477
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786587
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0767
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394993
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744481
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122258
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535007
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599251
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13258
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73034
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40487
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17178
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06297
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10033
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23388
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70088
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33341
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53258
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33733
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.4035
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.42104
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.44211
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.46671
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467453
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645624
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837408
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047475
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274794
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520881
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788114
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078549
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397019
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746708
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125575
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123419
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602405
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13608
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73428
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40932
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17691
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07666
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11237
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24793
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71768
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36105
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62139
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.20027
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.52352
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.54132
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.56265
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 23.58756
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468587
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646841
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838542
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048709
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276128
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522328
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789686
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080446
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399099
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748996
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693851
¡(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126368
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605704
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13977
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73845
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41402
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18225
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09063
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12487
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26695
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73512
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38924
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71152
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.05829
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.03979
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.02459
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.0127
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.00411
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469769
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648105
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839716
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049981
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277502
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523818
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791306
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082396
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401234
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303501
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696675
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129518
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609162
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14365
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74278
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41896
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19215
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1049
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1378
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28657
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75321
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41805
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77769
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.18002
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.16139
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.14611
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.13415
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.12549
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470994
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649417
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840932
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051288
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278914
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525348
³(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792973
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084394
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930795
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306906
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699644
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132761
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612811
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14771
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74735
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42412
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20469
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11942
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15121
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30658
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77192
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45398
(381.72, 14.01, 261.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81079
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.30644
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.2877
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.27232
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.26027
(381.72, 14.01, 261.74) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 22.25156
