¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20346
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584825
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904699
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201539
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667563
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2762
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93629
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63618
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37646
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12602
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16237
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31198
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63218
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20449
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10843
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46087
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993932
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301404
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584412
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887103
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220188
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576252
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887413
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18302
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646704
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25736
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92259
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62013
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35826
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09821
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13623
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28395
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59905
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16473
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05985
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40019
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989735
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296811
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577395
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880048
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212494
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567637
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870506
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164909
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629079
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2385
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90818
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60403
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34
ï(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07039
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11001
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25583
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56582
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12488
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01118
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33942
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985313
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291971
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570351
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872933
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204738
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558985
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85398
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147209
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611481
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21962
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89306
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58786
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32167
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04254
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08374
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22764
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53252
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08495
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96243
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.2786
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980666
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286884
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563275
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865759
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196918
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550298
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837831
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129913
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593534
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20072
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87725
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57164
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30328
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01468
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05742
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19937
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49914
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04494
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91361
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21773
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975794
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281554
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556171
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858528
î(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189034
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541572
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822056
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113024
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575248
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18182
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86076
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55536
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28484
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9868
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03104
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17104
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46569
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00487
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86474
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15681
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970702
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275198
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549039
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851242
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181092
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532814
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806657
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096539
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556634
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16289
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84359
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53904
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26634
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95893
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00463
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14264
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43218
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96473
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81582
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09587
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97306
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96539
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26858
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541883
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843902
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173091
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521849
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791632
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080455
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537695
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14396
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82574
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52266
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24779
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93106
é(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97818
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11419
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39862
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92455
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76686
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03493
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89513
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95986
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261937
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5347
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836509
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165033
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508129
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776978
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064771
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518436
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12503
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80724
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50624
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22919
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90813
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95169
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08569
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.365
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88433
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71787
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.97398
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81726
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954114
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255272
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527624
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829063
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156921
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494754
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762694
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049484
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498866
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1061
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7881
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48978
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21056
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8862
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92517
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05714
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33135
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84407
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66887
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91304
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948154
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248587
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520722
ñ(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821569
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148754
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481725
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748782
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034596
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478996
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08716
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76831
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47329
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19188
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86461
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89383
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02856
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29766
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80379
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61985
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85213
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941981
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241881
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513776
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814025
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140536
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469039
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735239
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020104
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458829
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06824
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74789
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45675
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17316
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84336
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85873
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99994
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26394
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76348
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57084
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79125
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935599
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235156
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506785
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806436
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132267
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456694
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722059
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006006
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438371
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04932
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72685
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44019
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15442
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82246
î(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82322
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97129
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2302
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72316
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52183
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01232
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929008
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228415
(319.87, 7.04, 369.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499753
