¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(334.00, 7.01, 313.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.055316
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20694
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33322
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46417
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59991
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73748
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83564
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93722
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04239
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15127
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26394
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38065
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50144
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62654
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75604
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89023
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02921
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095303
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328394
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526505
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739742
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964891
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189703
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428966
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683878
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253479
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848886
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40363
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56028
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72333
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89321
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07019
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20995
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33632
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46734
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60312
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74397
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8599
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96193
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06757
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17691
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29012
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40732
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52865
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6543
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78442
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9192
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07284
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098672
ƒ(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321627
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517895
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730587
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956871
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198098
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438842
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694431
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170903
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755113
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42051
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58335
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74719
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91787
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09225
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21434
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34083
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47195
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60787
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74884
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8859
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98843
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09457
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20445
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31815
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4359
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55781
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68406
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81478
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95022
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17629
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10195
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315119
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509547
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721726
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94748
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188056
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444979
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705426
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069908
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662732
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31482
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60763
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77231
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94383
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09788
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2201
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34674
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.478
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61408
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75522
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90161
‡(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0167
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12337
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23379
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3481
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46641
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58895
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71584
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84724
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02418
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28343
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105136
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308897
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502451
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713149
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938352
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178342
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434597
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708744
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991219
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571716
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2109
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63312
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79868
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97111
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10489
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22726
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35407
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48551
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62181
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76315
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90974
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04678
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15401
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26499
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37993
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49892
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62209
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74965
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88176
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13086
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39442
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108196
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302938
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496146
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704841
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929536
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168931
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424559
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698048
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991276
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482092
…(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1087
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65987
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82633
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99494
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11323
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23582
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36284
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49449
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63104
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7726
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91946
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07185
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18648
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29812
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41373
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53337
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65723
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78553
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98564
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24133
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50936
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111102
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297233
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490096
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696846
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920987
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15986
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414881
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687667
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980157
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426188
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00814
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68783
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85526
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00444
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12295
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24579
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37307
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50498
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64178
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7836
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93077
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08346
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22089
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33319
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44946
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56982
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69443
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84732
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09561
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3557
†(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62838
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109976
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291806
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484344
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689085
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912761
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151085
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405529
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677685
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969431
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426645
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925222
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59662
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88548
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01527
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13405
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25716
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38471
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51692
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65402
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79617
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94363
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09668
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25559
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37017
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48717
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60827
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7337
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95682
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2094
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47409
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75169
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105053
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286644
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47887
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682705
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904846
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142651
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39651
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668036
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964225
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427116
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925742
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48518
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91246
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02744
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14652
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26992
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39779
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53034
(334.09, 6.97, 313.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66776
