¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.19538
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.81859
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.81433
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131244
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334469
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552625
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787386
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040714
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314842
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612288
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936212
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290279
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678717
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106737
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580744
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09332
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66076
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29757
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01255
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72342
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41458
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18737
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53959
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81766
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27178
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.31304
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.28724
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.26452
²(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.24487
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.22828
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.21473
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.20421
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.19671
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.19223
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133031
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336363
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554668
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789609
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043099
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317405
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615102
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93928
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293593
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682381
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110804
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585239
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09545
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66316
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30029
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00826
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75831
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45721
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29713
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69564
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9341
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2923
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.71231
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68585
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.66254
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.64235
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.62529
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.61133
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.60046
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.59267
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.58796
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134829
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338304
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55677
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791862
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045537
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320031
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617951
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94243
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297012
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686148
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114981
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588614
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09776
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66572
º(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3032
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00433
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75387
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50082
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42903
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77844
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05088
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31333
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.13081
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.10366
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.07972
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.05898
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.04141
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02701
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.01576
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.00766
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.0027
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136701
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340271
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558912
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794177
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047995
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322708
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620881
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945588
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300508
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689978
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11919
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590828
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10023
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66849
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30629
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00075
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74986
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54545
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5635
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7033
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16795
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33483
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.56987
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54199
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.51739
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.49604
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.47794
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.46308
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.45143
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.44299
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.43776
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138576
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34232
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561066
§(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796498
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050537
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325458
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623861
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948861
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304066
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693874
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123535
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593159
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10285
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67142
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30957
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99755
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74618
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59109
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56684
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62959
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28529
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35681
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.03094
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.00228
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.97697
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.95499
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.93632
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.92096
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.90888
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.90009
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.89457
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140478
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344404
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563296
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798881
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053125
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328243
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62691
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952185
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307714
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697882
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127918
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595657
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10563
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67451
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31305
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99468
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74293
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59316
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50408
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55725
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30793
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37927
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.92877
¹(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.9063
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.88713
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87127
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.85869
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84938
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84334
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84056
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84104
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142448
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346482
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565554
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801339
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055766
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331108
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630015
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955547
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311401
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701919
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132437
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598287
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10853
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67778
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31675
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99214
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74005
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64032
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44245
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48625
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32642
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40219
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.78255
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.76025
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.74124
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72549
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.71301
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.70378
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.6978
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.69506
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.69555
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14446
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348622
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567854
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803824
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058442
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334011
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633153
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958991
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315183
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70611
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137027
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601046
¸(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11162
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68122
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32065
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98991
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75448
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65174
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39903
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41656
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34526
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4256
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.64149
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.61935
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.60047
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.58485
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.57246
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.56331
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.55738
(331.28, 7.45, 369.65) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.55467
(331.28, 7.45, 369.65) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.0276
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146491
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35081
(331.28, 7.45, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570199
