¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(378.97, 14.86, 304.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53893
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191886
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489859
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777239
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064666
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372993
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14879
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2173
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3407
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56564
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98923
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66726
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59746
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823643
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067076
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329547
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613501
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896458
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171679
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468076
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736515
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021096
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326291
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08508
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1608
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27686
¾(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4952
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90018
(378.95, 14.86, 304.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56163
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33271
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613614
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91812
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249344
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610714
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013683
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457878
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94958
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49689
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10965
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80028
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48259
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99174
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3985
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88072
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42172
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97887
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48357
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00553
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56641
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66355
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64329
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62599
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61166
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58998
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58153
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57601
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5734
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90497
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348667
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630931
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936954
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270475
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640419
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04651
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494082
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989788
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54182
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16018
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85748
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52261
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03342
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4451
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95003
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49669
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04632
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53649
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06216
Í(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74566
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72235
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70204
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68471
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67034
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64861
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64015
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63462
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63202
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63235
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364666
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648256
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956964
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297706
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670315
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079354
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530373
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03016
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58692
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2109
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89554
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5629
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07628
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51076
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02095
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57344
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09751
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60662
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17552
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80784
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78447
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76411
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74673
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73232
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71055
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70206
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69652
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69393
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69427
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380608
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667135
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981953
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324976
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700218
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112244
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566778
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0706
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63212
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26173
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9318
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60348
Å(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12039
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57794
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09349
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.652
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18319
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71893
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29642
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87338
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84995
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82953
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.81211
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79766
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77582
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76732
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76178
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75919
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398453
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690124
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006949
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352283
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730148
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1452
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603221
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11117
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67746
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3128
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96825
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64423
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16569
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64663
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17241
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76897
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29056
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83427
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42794
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94234
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91884
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89836
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88089
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86641
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84451
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83599
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83044
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41959
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713055
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03189
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379585
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760079
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1782
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639746
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15176
Í(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72294
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36402
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00493
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6853
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22969
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72814
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29101
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88046
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40072
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95261
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56461
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.01477
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9912
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97066
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95314
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93862
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91665
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90812
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90256
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13064
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17443
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440732
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736017
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056925
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406882
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790035
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211219
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67634
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19248
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76852
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41537
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04178
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72655
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31308
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8399
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41241
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99328
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51377
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07573
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70501
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09074
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06709
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04649
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02892
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.01436
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99231
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98376
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97819
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97561
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97601
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461857
Æ(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758931
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081887
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434225
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820056
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244292
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712962
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23326
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81421
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46185
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07888
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7796
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41857
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95425
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52916
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10137
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62979
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20907
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8493
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1703
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14658
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1259
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10827
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09367
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07156
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06298
