¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.946682
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71721
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47918
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35355
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27333
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79697
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47013
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35304
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76493
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314627
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549088
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80264
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077754
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377192
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70431
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057831
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438383
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858078
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323165
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841317
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42213
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07756
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82281
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65819
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41276
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29833
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16754
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7459
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42941
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27869
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67391
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299232
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532436
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78465
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058202
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355872
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68096
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029444
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40716
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823535
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284806
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798463
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37394
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02299
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76055
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60006
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34733
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24369
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.90186
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.81642
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.78913
ç(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.76372
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.57933
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283915
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515898
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766699
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038671
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334623
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657673
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001209
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376095
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789248
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246719
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755933
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32614
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9689
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69883
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.90749
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.88815
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.87064
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.85494
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.66803
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.6412
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.61622
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48712
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268578
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499348
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748776
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019212
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313375
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63386
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973123
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345234
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755141
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208858
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713682
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27871
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91525
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63767
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46451
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21946
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13597
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92466
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.52502
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.49863
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.47407
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40163
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253279
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482842
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730907
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99979
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292236
ß(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608362
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945227
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314567
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721294
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171297
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671782
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23166
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86208
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57714
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3949
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15703
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08297
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.41496
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.38717
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.3612
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.33704
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32412
(397.73, 14.68, 306.35) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.70386
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238039
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466344
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713053
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980455
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271173
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582993
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917484
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28408
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687659
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133962
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630187
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18501
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80934
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51709
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32597
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09553
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03048
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.28162
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.25425
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.22868
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.2049
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25346
(397.73, 14.68, 306.35) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.54094
(397.73, 14.68, 306.35) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.40043
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222795
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449934
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695298
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96117
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250117
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557801
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889882
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25379
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654224
ı(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096953
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588906
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13869
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7571
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45764
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25774
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03575
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97859
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.15301
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.12605
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.10088
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 11.07747
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17565
(397.73, 14.68, 306.35) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.34193
(397.73, 14.68, 306.35) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.23324
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207598
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43352
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677573
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941898
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229176
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532748
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862468
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223684
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621065
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060168
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547923
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09281
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70531
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39875
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1902
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.43353
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.40515
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.37847
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.35347
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.33013
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.30843
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.28836
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.26989
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.25301
(397.73, 14.68, 306.35) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.37028
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192442
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417181
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659874
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922721
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207705
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507822
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835231
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19381
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588108
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023684
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507311
“ (397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04727
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65397
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34042
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12341
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.32011
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.29212
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.26582
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.24118
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.21817
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.19679
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.17701
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.15882
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.14221
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177324
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400883
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642251
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903599
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184957
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483072
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808191
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164124
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555368
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987477
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46699
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00213
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60309
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28267
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05725
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.21065
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.18305
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.1571
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.1328
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.11012
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.08904
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.06955
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.05163
(397.73, 14.68, 306.35) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 10.03527
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162263
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384617
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624668
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884555
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162357
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458459
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781302
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134617
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522892
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951509
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427009
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957397
(397.73, 14.68, 306.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5527
