¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932237
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702816
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092973
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522664
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996577
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54175
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15383
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84326
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96939
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03421
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61687
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04464
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97292
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375462
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597979
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837637
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097833
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381266
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689497
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024154
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34598
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699217
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090331
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519777
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993408
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53985
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15169
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76651
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88682
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83965
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77025
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03414
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95021
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376079
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598637
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838372
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097255
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379488
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687591
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018563
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339935
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696918
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087834
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517034
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991425
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53807
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14967
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67542
·(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68744
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64559
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93886
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02559
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0879
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376702
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599316
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839081
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098042
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378506
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685628
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013105
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337467
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694757
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085471
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514433
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989951
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53636
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12602
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58636
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47663
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5351
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10876
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01905
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377332
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59998
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839783
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098805
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379338
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684165
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007789
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335581
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6927
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083221
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511973
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988557
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53481
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04592
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49929
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27113
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43736
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17054
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21266
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377939
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600655
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840488
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099575
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380197
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68508
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006152
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333808
·(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6908
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081131
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509644
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987279
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5334
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96752
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41418
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07072
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46028
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20023
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43657
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378545
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601297
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841213
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100338
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38102
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685976
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004655
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332184
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688964
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079136
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507452
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986107
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48518
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89086
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33096
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87528
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73546
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25434
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66632
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379155
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601951
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841912
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101095
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381814
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68686
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003217
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330631
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687298
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077297
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505455
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985038
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41579
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81583
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24959
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72143
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93451
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21496
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89549
(437.94, 13.90, 291.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78096
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26448
£ (437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481773
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715752
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968349
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241771
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53871
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862286
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169395
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448097
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735387
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030397
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347444
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689078
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26029
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87587
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.86785
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.55763
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.53393
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.5119
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.49152
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.47278
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.45566
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.44016
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.42626
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.41395
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.03177
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.11486
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.75045
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.74717
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.7455
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.74543
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266326
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48378
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717883
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970656
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244276
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541438
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865271
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15085
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42821
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716414
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01008
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325641
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66618
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28453
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90071
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.04121
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.72596
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.70181
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.67935
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.65858
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.63947
¹ (437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.62201
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.60619
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.592
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.57942
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.20697
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.25833
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.81069
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.80739
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.8057
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.80562
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268162
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485758
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720053
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97295
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246808
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544179
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868227
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132713
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408773
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697944
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990296
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304402
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687592
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30884
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92589
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.2219
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.90141
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.87678
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.85388
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.83269
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.81319
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.79537
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.77922
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.76472
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.75186
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.38956
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 11.64953
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.87325
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.86991
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.8682
(437.94, 13.88, 292.05) (426.17, 14.12, 303.11) (8.74, 13.28, 16.88) Truck 10.86811
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270024
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487765
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722194
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975285
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249335
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546935
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858807
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115009
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389749
(437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680025
Í (437.94, 13.88, 292.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971087
