¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (342.18, 7.64, 311.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29778
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29531
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36493
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43784
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51413
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59382
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.677
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76373
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8541
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9482
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0461
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1479
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92856
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259108
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647613
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092284
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575916
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0726
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56379
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12482
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04208
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05389
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75333
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48053
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46181
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49155
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73854
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89242
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05174
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21673
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38754
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56441
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74759
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03698
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30688
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38198
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46043
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54234
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62776
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71679
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8095
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90596
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00627
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906313
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234904
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615044
†(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056154
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501546
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990105
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46174
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01134
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62369
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02288
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70473
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41793
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39771
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06158
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23887
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40986
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55924
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7139
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87401
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03975
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21142
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38916
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57328
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83775
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20051
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41228
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49645
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58416
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67552
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77062
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86955
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884061
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210649
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582312
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9933
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42805
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908564
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36635
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89986
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49917
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99165
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65662
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36099
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33368
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50536
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66931
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83915
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01511
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20129
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39202
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54764
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70885
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87571
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04854
„(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22753
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41294
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65259
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01266
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3905
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54625
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64004
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73755
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861707
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18632
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538094
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927433
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355405
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828041
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28125
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79043
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37704
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96017
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.609
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30819
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8414
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98814
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14011
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29752
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46055
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62944
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80444
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98752
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18168
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38304
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55646
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72477
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89907
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07965
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26673
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48215
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84031
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21622
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61018
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83933
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162633
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481055
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862249
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283592
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748515
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19751
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68297
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25726
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92845
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56187
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25476
‚(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47061
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50607
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64726
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79348
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9449
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10176
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26424
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43254
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.607
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7878
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98069
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18128
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38942
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58698
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76316
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94564
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13477
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33073
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68396
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816845
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149417
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453503
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797816
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21258
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670015
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11514
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57744
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1398
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89179
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51523
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10601
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3772
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40494
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43496
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46728
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50189
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61036
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76154
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9182
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08042
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24856
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42282
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60341
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79387
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99409
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20192
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41765
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64091
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82569
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01719
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801687
…(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136003
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426398
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734033
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14246
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592444
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03405
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4817
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02454
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84986
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43705
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96091
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28689
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31409
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34353
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37524
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40925
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44559
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48424
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52533
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59012
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74685
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90922
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07747
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2519
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43271
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62121
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82151
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02943
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24535
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46965
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789228
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122359
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399723
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671005
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073141
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515899
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954316
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39437
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91146
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80836
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30621
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8194
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19971
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22637
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25525
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28636
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31978
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3555
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39353
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43396
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47677
ÿ(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.522
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5697
(342.29, 7.65, 311.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6199
