¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê (417.64, 13.37, 328.50) (426.17, 13.24, 302.53) (8.74, 11.53, 18.04) Truck 6.722645
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577232
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08486
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61415
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19483
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84461
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59392
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46857
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43872
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65091
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01161
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64666
‰(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19114
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44081
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210318
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495609
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805617
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230225
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084435
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538367
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04163
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.566
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14115
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78437
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52514
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38971
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39148
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56891
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91562
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52008
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03833
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16972
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191387
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475061
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783245
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119198
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498306
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499547
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998467
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51812
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08777
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72445
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45674
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31133
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30292
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48714
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82013
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39331
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8862
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89565
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172431
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454494
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760856
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094376
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468856
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886446
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345239
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47049
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03465
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66492
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38869
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23345
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2111
È(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40561
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72516
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26641
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6928
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62543
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153459
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433913
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738456
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069287
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439395
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853893
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306269
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808155
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36093
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94892
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84237
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15608
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11981
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30214
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63072
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13941
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48851
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35909
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13447
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413322
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71605
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044319
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409926
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821345
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267389
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764832
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3133
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89559
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55372
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30694
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26674
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52421
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01354
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28665
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09655
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115473
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392722
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693645
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019471
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380459
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78881
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228605
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721638
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26594
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84257
©(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49306
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23794
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1145
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16669
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40449
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85681
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08714
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83783
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096471
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37212
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671242
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99475
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350997
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756292
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189925
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67858
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21881
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78989
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43279
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16945
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03087
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06749
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28596
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72408
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53028
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58284
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077462
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351521
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648846
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970156
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321548
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723803
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151358
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635669
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17155
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73754
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37292
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10145
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94937
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96917
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16863
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59289
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34511
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80687
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058458
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330928
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626462
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945693
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292121
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691346
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115199
¡(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.592905
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12457
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68553
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31346
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03397
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86853
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87171
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05321
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46324
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16227
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56568
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039456
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310346
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604094
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921363
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262718
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658932
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080282
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.550306
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07786
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63386
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25489
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96699
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78835
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77514
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94005
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33122
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98175
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3284
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42359
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020463
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289775
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581748
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89717
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233348
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626563
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045591
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507872
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03143
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58255
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19726
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90055
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70885
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67945
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82809
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19226
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80356
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09497
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1157
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001483
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269223
 (417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559428
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873114
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204017
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59425
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011135
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465612
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.98528
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53159
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14006
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83462
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63002
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58466
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71733
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05578
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62769
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86695
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81765
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984009
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248691
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537133
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849197
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174726
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561994
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976913
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423532
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938671
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48099
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08329
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76922
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55186
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49076
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60728
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92302
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46464
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6456
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52533
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966627
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228185
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51487
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825425
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145487
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529804
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942929
(417.73, 13.36, 328.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381637
