¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(323.69, 7.67, 370.39) (343.45, 1.15, 381.82) (0.81, 2.16, 0.81) Human 8.601713
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17864
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21271
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42537
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82902
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5576
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65943
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43792
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172747
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379145
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600898
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839685
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097469
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376619
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679775
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010218
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371639
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768618
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206509
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692016
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23318
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84002
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52525
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30488
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1998
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23736
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45445
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86938
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64989
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73464
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51468
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177197
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383923
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606037
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845208
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103452
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38307
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686818
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017911
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380057
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777876
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216767
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703405
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24589
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85437
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54147
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32343
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22116
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26227
‰(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48386
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91029
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69443
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8106
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59269
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181657
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388731
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611207
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850777
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109462
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389614
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693934
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025654
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388563
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787218
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227098
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714886
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25873
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86882
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55784
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34215
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24275
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28743
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51358
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95178
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73789
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88738
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67192
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186158
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393574
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616396
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856374
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115556
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396164
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701086
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033449
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397127
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796637
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237517
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726502
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27171
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88337
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57437
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36104
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26455
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31286
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54361
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99384
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78184
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96494
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74229
†(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190707
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398457
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621669
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862044
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121658
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402828
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708324
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041358
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405779
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806154
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248052
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738184
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28476
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89813
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59107
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38011
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28656
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33854
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57395
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03645
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82628
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02668
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81351
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195271
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403369
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626923
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867757
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127822
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409519
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715573
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049269
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41448
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815756
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258673
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749992
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29798
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91296
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6079
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39937
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30878
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36448
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6046
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07965
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87122
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08282
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88562
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199886
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408318
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63227
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873511
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134016
„(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416231
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722928
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057305
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42328
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825422
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26936
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761878
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31127
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92795
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62489
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41881
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33122
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39066
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63555
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11904
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91663
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13959
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95862
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204572
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413311
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637644
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87929
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140313
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423066
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730323
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065369
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432113
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835172
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280167
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773884
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32471
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94307
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64205
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43842
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35386
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4171
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66683
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15659
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96255
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19703
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0325
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209249
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418344
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643054
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88512
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146621
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429882
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737765
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073511
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441059
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844995
€(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29103
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78598
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33824
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95832
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65934
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45818
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37671
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44379
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69839
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19451
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00897
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2551
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10723
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213962
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423422
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648521
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891019
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152954
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43681
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745263
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081709
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45005
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854889
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301984
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79819
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3519
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97369
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67679
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47816
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39977
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47071
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73027
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2328
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05586
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31381
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18287
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218736
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428527
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653969
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896916
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15938
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443748
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752815
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089971
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459096
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864891
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313052
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81044
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36563
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98915
(323.93, 7.58, 370.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69437
