¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(418.49, 14.57, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.892301
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989389
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028373
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.068742
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110504
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.153755
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198503
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244877
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292829
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342516
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39392
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447175
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502292
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559374
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618529
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679801
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743268
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809315
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917323
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030343
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148712
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272737
¿(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402881
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53952
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81687
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153089
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525394
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939818
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403854
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 10.05686
(418.11, 14.66, 316.10) (403.19, 10.21, 296.45) (0.80, 0.87, 0.80) Tools 11.9311
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978793
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.016967
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05652
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09743
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139794
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183648
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229061
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276071
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32472
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375076
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427213
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481231
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537143
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595053
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655039
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717174
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781598
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86783
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97813
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0936
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214573
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341392
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474517
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614296
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889312
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232941
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613858
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038402
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514407
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.959615
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 10.12685
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997861
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.045374
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085504
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.127021
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170024
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214518
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260574
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308228
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357584
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408677
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461582
¿(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516372
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573119
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631867
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692723
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755792
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821152
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928181
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040912
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158938
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282658
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412379
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548568
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691721
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964136
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315536
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70546
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14059
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629192
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.865697
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 10.02978
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00694
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074685
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115369
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157502
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20112
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246265
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341396
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391464
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443333
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497017
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552618
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610179
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669835
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73163
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795644
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880362
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990485
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105726
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226452
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352997
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485765
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625221
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771865
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04144
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400912
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800306
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246552
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748353
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.77499
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.936062
Á(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.016453
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.088141
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146129
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188887
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233188
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279019
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326442
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375559
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426409
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479035
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533537
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589986
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648462
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709005
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77175
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836778
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942249
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054834
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172698
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296201
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425717
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561708
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704545
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854825
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121291
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489266
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898566
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356466
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872167
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.687378
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.93127
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026342
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098382
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173305
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221217
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266182
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312707
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360918
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410766
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462409
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515886
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571245
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628557
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687925
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749456
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813163
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896076
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006105
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121265
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241892
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368321
Â(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500981
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640246
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786674
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94077
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203852
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580639
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000317
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470477
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000843
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.803438
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 10.10693
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036703
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.10908
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184339
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254516
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300183
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34747
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39642
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447062
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499506
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55382
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610048
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668288
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728651
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791151
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855891
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959467
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072055
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189931
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313374
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442872
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578791
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721572
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871739
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029863
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289137
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675235
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105803
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58889
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134642
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 9.97613
(418.11, 14.66, 316.10) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 11.78067
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047481
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120208
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195878
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274596
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335207
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383237
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432986
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484442
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537754
¾(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592915
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650078
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709292
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7706
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83411
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914829
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024935
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140129
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26081
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387278
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519958
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659286
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805734
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959824
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122158
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377402
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773163
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215162
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711801
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273815
(418.11, 14.66, 316.10) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 10.15658
(418.11, 14.66, 316.10) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 11.79591
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058683
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131799
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207864
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286983
(418.11, 14.66, 316.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36937
