¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052482
Ô(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65808
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870503
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990886
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101315
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217537
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.339994
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469174
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605616
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74992
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935555
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131005
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339815
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564366
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806461
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070143
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340768
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954722
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128996
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312387
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505531
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709238
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924253
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151573
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392209
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664595
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.882242
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006483
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117679
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.234726
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358072
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48821
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625685
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77111
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947942
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147028
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582843
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826379
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089725
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365852
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94831
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122315
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30538
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498178
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701478
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916116
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142998
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385131
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674318
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.894199
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.021717
İ(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134418
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252311
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376567
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507688
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646227
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792803
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960615
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163435
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374599
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601768
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846785
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111792
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391582
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942711
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11647
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299259
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491747
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694737
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909031
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135547
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39543
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685235
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995087
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.906374
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034592
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15153
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270293
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395484
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527614
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667245
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815003
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973576
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180224
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392615
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621144
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867683
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134398
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772846
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93796
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111482
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294023
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486291
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689009
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90299
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134495
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40686
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697428
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00805
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.917993
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.047699
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169023
Ş(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288677
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414829
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547994
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688747
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83772
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995624
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197405
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411049
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640977
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889079
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157547
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757784
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934025
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10736
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289747
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481787
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684282
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898004
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146336
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419423
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710795
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0223
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926099
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.061042
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186899
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307467
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434605
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568835
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710738
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860959
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020218
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214974
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429909
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661273
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910977
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181245
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721908
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93091
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104108
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286304
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478203
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68049
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902172
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159315
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433162
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725407
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0379
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.93431
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07462
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205162
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326669
ë(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454817
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590139
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733223
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884725
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045379
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230862
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449195
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68203
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933382
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465526
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686927
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923092
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101698
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283815
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475545
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677715
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915415
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17333
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448083
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741283
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05482
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3908
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942626
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088436
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223817
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346287
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475471
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611913
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75621
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909029
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071113
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246069
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468914
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703259
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9563
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433518
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652956
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886925
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100128
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282176
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473873
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686376
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929706
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188494
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464149
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75839
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07306
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41029
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.951044
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102489
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.242426
ï(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366324
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496573
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634165
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779706
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933876
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097428
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271216
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489068
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724962
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979735
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402384
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619825
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851684
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09931
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281446
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473095
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700862
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945045
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204744
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481429
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776754
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09267
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4312
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.959566
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112325
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25758
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386786
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518126
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656897
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803714
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959272
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124334
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29977
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509659
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747142
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169401
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372037
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587648
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817434
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062828
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281602
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485546
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716343
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961441
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22213
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499907
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796402
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11361
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45363
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968191
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.12153
ö(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272991
(393.68, 14.37, 309.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40768
