¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07032
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659168
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741129
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826009
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913997
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00514
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099717
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197711
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299408
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413519
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545774
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683584
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827271
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97716
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13356
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296957
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467751
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646397
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833395
(419.46, 13.72, 325.63) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 15.56171
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983815
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149004
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323365
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46299
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537514
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614711
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694703
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777511
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863323
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952269
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044455
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140035
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239141
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353726
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482996
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617612
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757938
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904211
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056864
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216228
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382747
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556823
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738976
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929707
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86829
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953833
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117418
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29009
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472467
¹(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572447
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650479
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73133
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815083
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901885
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991823
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085046
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181688
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296579
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422976
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554556
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691639
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834568
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983599
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139124
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301584
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471336
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648849
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834688
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02931
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7478
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924346
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086458
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257427
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437997
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608441
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687385
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769129
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853863
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941648
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032614
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126911
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241966
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36562
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494299
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628342
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767979
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913593
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06547
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224023
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389669
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562788
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743917
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933534
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13223
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93021
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895426
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056049
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225405
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404237
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593292
´(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725446
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80816
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893847
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982694
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074725
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189798
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310795
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436726
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567818
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704343
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84664
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995054
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149908
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31162
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480542
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657251
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842134
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03573
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23869
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45159
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867041
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026179
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19399
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371112
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558313
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756513
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84838
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935097
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025971
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139945
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258411
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38168
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509974
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6435
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782703
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927751
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079117
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23704
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401872
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572971
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751894
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939137
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13528
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34088
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48258
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839197
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996898
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163147
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338586
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524046
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720256
²(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889825
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980641
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092298
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20836
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329072
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45437
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584044
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719044
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859712
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006361
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159342
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318998
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485794
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660128
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84249
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03338
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23339
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54489
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75332
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811865
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96815
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132885
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306731
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490434
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690587
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910859
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043742
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156428
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273529
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395373
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522099
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791425
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934632
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083964
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239761
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402443
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572405
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750088
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93601
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13073
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42909
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78997
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785032
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95093
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127015
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313334
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510887
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72052
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930446
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10508
º(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219686
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338821
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462792
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591784
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726082
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866003
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011843
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163944
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32268
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488478
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661765
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842937
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03259
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31804
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66981
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0241
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807403
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975265
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152709
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340505
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539614
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751009
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950532
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159236
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284753
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406013
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53218
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663542
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800307
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942818
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091381
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246392
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408239
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577232
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753965
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938774
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21148
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55456
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92316
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38657
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830893
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000026
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178864
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368191
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568932
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772939
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971172
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181071
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351688
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475159
(419.46, 13.72, 325.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603628
