¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(433.09, 14.36, 311.56) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.19921
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.934975
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.929002
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.924368
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.92107
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.919105
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.918472
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.91917
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.921202
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367099
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585993
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821536
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075648
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350555
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648871
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973686
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328608
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712929
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118504
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.237194
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.21277
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.189839
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.168388
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.1484
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.12986
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.112752
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.097061
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.08278
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.069893
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.058393
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.048272
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.039523
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.032134
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.026106
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.021431
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.018106
ô(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.016129
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.015498
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.016212
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.018272
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364462
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583154
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818483
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072309
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34698
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645002
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969446
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323956
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707784
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112894
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.340033
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.315344
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.29217
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.27049
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.250289
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.231551
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.21426
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.198406
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.183974
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.170955
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.159336
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.149112
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.140272
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.132812
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.126725
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.122006
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.118654
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.116663
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.116035
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.116766
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.118859
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361815
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580338
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815408
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069008
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343379
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641092
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96519
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31932
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702738
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107384
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.446608
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.421648
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.398219
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.376302
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.35588
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.336939
ı(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.319461
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.303435
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.288847
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.275689
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.263948
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.253616
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.244686
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.237151
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.231003
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.226241
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.222859
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.220856
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.220229
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.220979
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.223106
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961883
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577484
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812392
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06574
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339854
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637239
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.157029
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.24591
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.918798
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101927
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546944
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.531842
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.50815
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.485987
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.465337
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.446184
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.428513
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.412309
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.397562
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.384259
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.372392
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.361948
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.352923
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.345309
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.339101
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.334292
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.330881
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.328865
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.32824
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.32901
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.331171
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959434
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574691
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80935
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062486
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336321
ˆ (433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633383
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.155339
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.130779
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.107444
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.085315
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.064378
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.044607
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.340003
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 8.027336
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.57883
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.559458
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.541585
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.525199
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.510285
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.496834
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.484834
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.474277
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.465154
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.45746
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.451187
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.446331
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.442889
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.440859
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.440238
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.441028
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.443225
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956998
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161304
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806344
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059243
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33278
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629561
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.154719
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.130161
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.10683
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.084702
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.063764
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.043998
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.025388
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.007919
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 6.991577
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 6.97635
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.379128
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.991494
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.627199
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.613593
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.601458
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.59078
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.581558
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.57378
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.567441
ô(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.562537
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.559064
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.557019
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.556402
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.557211
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.559447
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954575
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158701
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803371
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056032
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32929
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625774
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.155169
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.130609
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.107275
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.085147
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.064208
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.04444
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.025828
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.008358
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 6.992015
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 6.976786
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.372194
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.983349
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.748492
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.734728
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.72245
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.711652
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.702324
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.694459
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.688052
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.6831
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.679593
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.677535
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.676922
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.677752
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.680029
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952167
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156114
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375515
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05279
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32581
(433.19, 14.19, 309.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62198
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.156688
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.132123
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.108784
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.086652
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.065708
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.045935
(433.19, 14.19, 309.35) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 7.288879
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.967048
ó(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.9454
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.925323
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.906802
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.889825
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.874377
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.860448
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.848022
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.837098
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.827662
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.819709
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.813231
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.808226
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.804687
(433.19, 14.19, 309.35) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.802614
