¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(408.81, 14.08, 246.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.64872
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 9.831647
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.660433
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.655287
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.650557
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.646237
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.642325
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.638818
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.635713
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.633008
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.630701
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.628789
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.627273
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.62615
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.62542
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035336
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225445
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426433
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641838
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873259
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122477
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391615
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683064
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991017
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322513
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684056
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079849
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514914
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99538
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52858
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.07847
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 9.96576
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 9.945544
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.663851
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.658697
ï(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.653958
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.649632
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.645714
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.642201
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.63909
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.636381
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.634069
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.632154
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.630634
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.629508
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.628776
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030006
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221551
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422213
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637352
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868428
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117249
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385985
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676975
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987275
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318432
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679609
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07495
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509542
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989404
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52196
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.2126
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.08412
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.06363
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.667677
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.662515
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.657768
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.653433
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.649508
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.645989
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.642872
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.640157
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.63784
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.635921
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.634398
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.633269
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.632533
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024778
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217722
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418141
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632966
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863704
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112196
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380488
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671002
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983716
ñ(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314537
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675367
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070317
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50444
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983778
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51566
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.35205
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.20686
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.1861
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.671916
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.666744
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.661988
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.657645
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.653711
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.650185
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.647061
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.64434
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.642018
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.640094
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.638566
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.637433
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.636695
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019553
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212249
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414139
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628683
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859118
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107227
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375118
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665206
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98025
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310879
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67136
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065951
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499586
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978441
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50972
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.4971
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.3342
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.31315
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.676571
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.671387
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.666621
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.662269
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.658326
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.654791
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.65166
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.648933
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.646605
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.644675
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.643143
Ü(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.642007
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.641265
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014479
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206791
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410256
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624493
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854607
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102406
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369904
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659551
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9741
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307431
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667586
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06179
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49503
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973358
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50412
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07941
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.55053
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.445
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.681644
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.676449
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.671671
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.667308
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.663357
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.659812
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.656674
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.653939
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.651604
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.649669
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.648132
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.646991
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.646247
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009437
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201401
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406471
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620432
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850258
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097694
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364814
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654036
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968108
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304159
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664018
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057895
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490746
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968621
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49883
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07334
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.7051
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.58185
î(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.687141
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.681932
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.677143
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.672769
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.668806
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.665252
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.662106
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.659363
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.657021
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.65508
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.653537
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.652391
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.651643
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004457
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1961
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401371
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616496
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845982
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093125
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35985
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64866
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962272
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301097
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660679
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054232
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486732
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964167
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4939
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06775
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.86605
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.72398
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.693065
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.687842
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.683039
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.678653
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.674679
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.671115
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.667959
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.665207
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.662858
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.66091
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.659362
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.658211
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.657458
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999562
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190886
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395772
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612627
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841866
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088664
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355035
å(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64342
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956593
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297823
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657574
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0508
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482955
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960021
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48927
(408.06, 14.01, 246.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06261
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.03374
(408.06, 14.01, 246.40) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.87162
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.69942
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.694182
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.689366
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.684966
(408.06, 14.01, 246.40) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.68098
