¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.952417
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 23.12963
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213973
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428577
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659509
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908716
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178438
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471234
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790126
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073222
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323373
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594461
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885145
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197632
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522943
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870708
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24642
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72143
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61325
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30566
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71618
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41609
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50428
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13049
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.28018
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.05251
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.03407
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.67793
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 23.08225
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.24566
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.01259
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.20789
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.34442
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215281
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429932
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66101
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910349
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180195
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473148
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792235
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078743
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332577
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604284
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895661
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208938
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535232
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883924
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26069
¨(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76871
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6504
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31372
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72579
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42779
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5188
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14899
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.1793
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.96868
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.95031
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.60031
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.62607
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.66405
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.84965
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.12351
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.26007
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216558
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431345
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662484
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911976
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181961
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47503
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794318
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087645
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342178
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614552
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90671
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220765
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548076
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897772
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27566
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82195
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68769
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32182
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73549
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43956
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53342
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16761
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.99728
(403.77, 7.30, 366.76) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.9666
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 23.72346
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.52653
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.66687
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.66051
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 23.40743
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.04328
(403.77, 7.30, 366.76) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.17995
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217882
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432734
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664008
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913603
—(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183709
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477002
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796415
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097076
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352222
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625306
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918194
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233136
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561522
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912277
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30298
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87589
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72509
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32997
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74522
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4514
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54812
(403.77, 7.30, 366.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18636
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.61048
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 23.63063
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.32848
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.59514
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.58879
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.86675
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.69745
(403.77, 7.30, 366.76) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.73417
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385018
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607506
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847111
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105879
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386125
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690554
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022398
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374719
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758687
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129574
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51358
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932834
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43508
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87845
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36297
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94076
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5062
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12379
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93023
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14305
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23362
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32771
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42534
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51731
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59929
…(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68459
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77323
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86539
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96111
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06047
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16358
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385026
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60755
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847168
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105941
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386154
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690587
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022467
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373814
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757725
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138136
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522894
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943029
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46615
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91228
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39996
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93513
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49438
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11073
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87178
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08474
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1746
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26787
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36472
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4652
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56941
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65581
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74417
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83599
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93136
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03038
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13314
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385089
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607605
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847237
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105969
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38622
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690666
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022508
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372948
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756774
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146958
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532518
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953571
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49067
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9469
ƒ(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43782
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97517
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48554
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09847
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81357
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02903
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1182
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21079
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30688
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40662
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51002
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61724
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71762
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80918
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90421
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00293
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10534
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385109
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607609
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847236
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10603
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386258
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690707
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02174
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372128
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755854
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156102
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542437
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968069
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51015
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98224
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47649
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01487
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5344
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08706
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75557
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97598
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06445
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15635
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25176
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35076
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45342
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55989
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67022
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78457
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8797
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97812
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08023
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385171
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60766
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84731
…(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106077
