¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
› (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.934069
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.349216
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.637686
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.110877
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.647949
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.262671
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.973078
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5586
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53711
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51756
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49993
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48421
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4704
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45846
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44841
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44023
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43392
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42947
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42687
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177458
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37519
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587019
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806155
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036571
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284276
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551224
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850821
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.501021
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.475355
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.450974
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.427853
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.405979
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.385332
ñ(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.637192
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.110318
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.647312
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.261939
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.972226
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58596
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56442
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54481
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52714
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51138
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49752
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48555
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47547
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46727
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46093
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45645
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45385
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1791
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376951
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588898
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808839
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039481
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28739
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554563
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859613
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.539274
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.513463
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.488942
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.465691
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.443691
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.422925
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.636853
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.109937
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.646878
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.261439
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.971646
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.61534
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59373
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57407
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55635
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54054
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52664
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51464
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50452
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49628
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48992
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48543
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4828
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180805
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378754
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590857
÷(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811697
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042488
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290644
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558076
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868524
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.579064
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.553103
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.528437
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.505049
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.482919
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.46203
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.636673
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.109732
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.646645
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.261171
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.971335
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64675
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62508
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60536
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58758
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57172
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55778
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54573
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53558
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52731
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52092
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51641
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51376
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182557
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380656
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592857
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814647
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045672
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294056
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564012
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877563
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.620429
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.594309
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.569495
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.545964
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.523698
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.502681
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.636649
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.109705
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.646613
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.261135
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.971294
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68023
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.65849
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.6387
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62086
í(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60495
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59096
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57887
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56868
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56038
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55396
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54942
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54676
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184372
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382596
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594954
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817705
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048977
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297627
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572393
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886664
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.663408
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.637125
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.612154
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.588475
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.566068
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.544916
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.636782
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.109855
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.646784
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.261333
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.971522
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71579
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69398
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67413
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.65622
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64025
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62621
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.61407
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60384
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5955
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58906
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58449
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58181
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186279
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384631
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597129
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820942
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052413
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301332
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580922
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895917
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.708037
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.681584
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.65645
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.632617
ö(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.610064
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.588773
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.63707
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.110181
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.647157
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.261761
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.972019
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.75347
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73157
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71165
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69368
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67765
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.66355
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.65137
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64109
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.63272
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62624
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62165
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.61895
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188202
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386704
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599376
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824262
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056024
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305193
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589501
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905297
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.754364
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.727734
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.702432
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.678438
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.655733
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.634296
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.637518
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.110686
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.647732
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.262422
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81726
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79329
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77132
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.75132
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73328
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71718
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.70302
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69079
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68047
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67205
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.66554
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.66092
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.65819
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19024
ï(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388873
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601707
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827728
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059725
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309161
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598186
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914751
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260098
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.775619
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.750142
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.725981
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.703116
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.68153
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.661206
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.111368
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.648508
(442.53, 14.32, 262.74) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.263315
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85935
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83529
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81323
(442.53, 14.32, 262.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79315
