¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920889
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59718
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67768
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10133
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20394
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31021
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42027
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53421
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65216
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7743
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21341
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02468
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70312
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30811
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92813
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07642
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22995
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38891
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5534
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72372
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564679
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827966
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114361
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945665
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31522
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725811
¯(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200789
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715496
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29031
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93918
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67868
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59393
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67382
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22237
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32707
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43547
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5477
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66392
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27213
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08734
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81289
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42216
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79507
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93596
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08179
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23278
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38904
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55083
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71832
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89169
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55888
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821667
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107494
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936622
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305307
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720735
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195185
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712538
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28698
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93542
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67627
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5899
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66908
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34736
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45421
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59283
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33131
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.151
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92933
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54381
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67636
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81018
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94877
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09222
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24077
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39455
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55368
 (407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71845
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88898
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06556
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552967
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815243
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100492
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411816
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295205
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715445
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189247
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709262
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28331
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93122
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67716
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58518
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66348
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64596
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38862
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21322
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05088
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44849
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57127
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69846
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83015
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9665
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1077
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2539
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4052
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56186
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72404
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89191
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06567
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24558
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546943
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808696
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093357
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405455
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284916
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709802
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182989
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705688
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27928
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9267
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67753
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57973
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65705
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96731
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17575
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36259
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47921
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60004
™(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7252
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85487
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98913
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12814
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27209
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42108
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57534
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73505
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90032
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07144
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24858
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43195
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540803
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80203
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08609
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399175
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278881
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703927
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1764
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701803
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27491
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92173
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67735
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57355
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64972
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24021
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42234
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53745
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6567
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78033
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90832
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04093
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17823
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32038
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46758
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61997
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77772
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.941
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10999
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28497
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46613
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63621
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534553
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79524
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078691
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392728
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736749
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697741
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169503
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696903
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27021
¨(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9164
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67663
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56662
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6416
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51575
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61362
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73169
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85405
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98078
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11207
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24802
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3888
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53455
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68546
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84166
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00335
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17076
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33804
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49506
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65756
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82583
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00001
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528194
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788335
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071167
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38612
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729483
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691259
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162278
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688812
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26515
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91393
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67541
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55904
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63257
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77431
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81151
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93268
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05823
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18829
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32297
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46245
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60688
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7564
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91118
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07141
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22067
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37005
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52473
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68484
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8506
–(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02217
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19979
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521729
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781314
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064425
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379353
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722044
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684524
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154762
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680344
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25973
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9124
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67367
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55114
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75481
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99687
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01627
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1407
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26958
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40313
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54138
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68457
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83282
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98099
