¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(420.76, 14.29, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49957
(420.55, 14.26, 318.80) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 9.408046
(420.55, 14.26, 318.80) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 9.412441
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231494
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274681
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319395
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365672
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413585
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463145
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514475
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567628
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622673
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679685
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738678
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799822
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864592
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932625
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003163
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076348
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152234
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230996
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312728
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397638
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485848
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577487
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67277
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771919
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.65234
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.653266
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.655633
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.659444
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.664701
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.28405
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.29307
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233847
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277082
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322483
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370845
Ë(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42092
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472731
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526397
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581967
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63952
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699091
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760855
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824827
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891113
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959861
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031143
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105048
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181753
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261313
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343901
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429706
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518854
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611466
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70782
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881641
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.560535
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.56139
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.56367
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.567382
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.629252
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.30044
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.30949
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251407
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297012
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344172
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393037
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443565
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49594
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550157
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606275
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664408
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724597
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786981
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851639
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918645
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988082
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060067
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13477
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212276
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292701
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376201
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462918
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553019
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646678
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744098
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013033
à(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.630571
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.4848
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.484903
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.486423
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.809923
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.31872
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.32779
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272858
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318943
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366612
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415939
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467041
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519942
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574716
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631422
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690146
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750995
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814038
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879362
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947073
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017253
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090037
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165555
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243878
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325182
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409638
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497318
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588447
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683175
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7817
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150232
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.789416
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.641506
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.641687
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.643308
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.998989
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.33889
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.34799
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295053
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341601
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38973
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439614
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491247
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544712
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60008
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657388
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716779
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77827
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841991
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908025
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976479
ß(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047441
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121018
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197384
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276601
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358846
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444232
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532927
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625131
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720947
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820634
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293561
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.955349
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.804964
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.805228
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.806955
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.197
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.36099
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.37012
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317497
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364965
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413664
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46408
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516251
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570323
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626297
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684253
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744261
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806435
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870875
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937634
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006883
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07864
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153079
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230287
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310445
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393633
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48004
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569786
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663058
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760048
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949383
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443457
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.1288
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.975571
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.975924
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 9.977766
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.37771
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.38501
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.39417
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33961
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38866
Í(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43832
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489288
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542108
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596734
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653331
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711941
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772675
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835541
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900709
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968238
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038292
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110893
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186184
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264307
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345418
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429608
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517015
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607899
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70232
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800522
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085824
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861553
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30567
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.15376
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.15421
(420.55, 14.26, 318.80) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 10.17661
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.40365
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.41098
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.42018
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362408
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412019
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463344
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515317
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568727
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624013
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681244
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740552
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801962
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865571
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931519
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99986
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070702
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144189
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220405
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299496
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381553
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466782
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555313
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647321
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742933
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842379
ß(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228331
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980517
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.349
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.42062
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.42241
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.42606
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.43156
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.43893
(420.55, 14.26, 318.80) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.44816
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385964
(420.55, 14.26, 318.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436087
