°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®!(384.95, 11.93, 326.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83342
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.507594
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.64449
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.790697
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.947171
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.115001
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.295437
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.489917
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.700111
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.92796
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.17573
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.458409
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.756053
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.083564
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.445617
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.847906
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.297461
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.779009
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.205754
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.743608
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.43212
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06219
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1695
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56764
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.669022
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.755111
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.845926
©!(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.941846
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.043291
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.150731
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.264691
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.385759
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514595
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.651944
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.798652
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.955678
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.124121
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.305234
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.500473
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.711515
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.940319
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.199018
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.473816
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.77294
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.102157
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.466186
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.870786
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.323063
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.797535
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.228108
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.768667
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45702
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09917
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21643
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62496
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.673675
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.760007
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.851083
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.947285
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.049036
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.15681
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.271131
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.392592
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.521859
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.659682
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.806909
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.96451
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.133586
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.315408
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.511435
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72336
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.953159
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.215525
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.489803
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.790468
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.121459
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.487546
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.894554
ó!(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.34967
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.817188
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.251681
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.795097
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48344
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14152
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27554
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68536
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.678494
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.765079
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.856425
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.95292
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.054988
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.163106
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.277803
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.399673
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.529387
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.667701
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.815469
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.973666
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.143403
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.325957
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.522804
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.735648
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.969848
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.2307
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.506379
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.808643
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.141479
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.509708
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.91922
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.377293
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.837976
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.276486
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.82292
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.51138
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19131
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33728
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74881
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.68348
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.770325
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.861953
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.958752
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.061149
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.169625
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.284709
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.407005
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.537183
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.676005
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.824334
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.983149
é!(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.153572
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.336888
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.534585
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.748382
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.99273
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.246416
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.523546
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.827474
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.162227
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.532682
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.944799
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.405948
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.859917
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.302538
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.85215
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33589
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24509
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40168
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8154
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.688634
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.775747
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.867668
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.964781
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.067519
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.176364
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.291852
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.414587
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.545246
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.684595
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.833505
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992961
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.164094
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.348202
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.546781
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.761568
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.007668
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.262675
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.541312
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.846965
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.18371
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.556477
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.971301
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.435649
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.88302
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.329852
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.882807
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39166
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3011
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46646
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88525
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.693956
•!(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.781349
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.873569
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.971008
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.074099
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.183326
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.299231
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422421
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.553577
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.693474
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.842985
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.003106
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.174975
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.359901
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.559395
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.781891
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023105
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.279485
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.559683
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.867128
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.205936
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.581104
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.998742
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.466413
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.907303
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.358448
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.914912
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44949
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35939
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52271
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9518
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.699446
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.787127
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.879658
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.977434
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.080889
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.190513
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.306849
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.430509
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.562181
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702642
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.852775
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013583
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.186215
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.371989
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.57243
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.802363
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.039051
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.29685
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.578666
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.887966
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.228918
Ö!(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.606575
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.02713
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.498255
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.932776
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.388341
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.948488
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50938
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58154
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9944
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.705105
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.793084
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.885936
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.984059
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.087891
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.197923
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.314705
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.438851
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.571056
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.712101
(384.32, 11.71, 326.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.862877
